"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,66.4000941842524,11.0808530447297,936.301955385103,22.93768263924,43.4624115450124,6.10476831368483,4.97608473104484,724.142844373903,212.1591110112
1,"10002",2732,188,135,2995,237,199,228,1179,52.2606093085065,53.6535419358103,1299.81622676463,18.49110443457,33.7695048739365,29.1360990528948,24.5174428829155,1129.8139492691,170.002277495528
1,"10003",1345,92,96,1225,54,34,108,650,12.6588967938307,9.1732961004635,735.726828176473,4.47438762052234,8.1845091733084,5.081824142822,4.0914719576415,639.757532741065,95.9692954354077
1,"10004",1684,52,47,1789,90,11,128,729,20.8909569338824,2.83277887047925,833.661895697746,7.32699639606678,13.5639605378156,1.53229708893481,1.30048178154444,720.745619417565,112.916276280181
1,"10005",366,3,12,356,0,4,13,174,0,1.09853941451102,185.677318035057,0,0,0.591937092639614,0.506602321871405,172.285868668765,13.3914493662915
1,"10006",1474,639,239,1782,968,123,385,317,270.645045459351,35.3124597526207,395.463169042034,62.0362979517507,208.608747507601,18.7916602547309,16.5207994978898,237.267940286041,158.195228755992
1,"10007",2106,887,752,1940,916,136,499,148,164.437507618554,36.4396025627128,448.078844428644,30.3866274049654,134.050880213589,17.8719494576281,18.5676531050848,104.232509356149,343.846335072495
1,"10008",825,341,190,934,459,129,104,52,31.8178208642314,25.6907903704509,100.488680529985,7.81984349545946,23.997977368772,11.3800529244748,14.310737445976,36.1592366100176,64.3294439199669
1,"10009",1599,132,104,1612,323,79,157,559,75.2022083007529,21.141225839636,620.484762902492,26.2316270585024,48.9705812422505,11.3169481069867,9.82427773264937,522.050213956692,98.4345489458001
1,"10010",6925,2641,1572,7526,2687,1615,45,278,55.9159507834985,66.6246076081669,204.119664513577,32.4157998084644,23.5001509750341,51.5695189737064,15.0550886344605,193.802852760633,10.3168117529444
1,"10011",8731,3483,1818,4457,1685,772,179,518,128.632859911352,119.55259769789,452.488870882221,49.4128002719889,79.2200596393635,70.2921679257655,49.2604297721242,400.130516216024,52.3583546661973
1,"10013",2114,267,239,2043,374,173,256,782,91.1808788588606,45.8236865625912,900.057813168506,31.1467957028324,60.0340831560282,24.3783042475765,21.4453823150147,726.06101443838,173.996798730127
1,"10015",972,43,59,901,26,15,91,463,6.11963779169244,4.10081072979386,542.579358625611,2.14502304745179,3.97461474424066,2.20663706089945,1.89417366889441,457.319822556933,85.259536068678
1,"10016",829,86,33,1013,159,58,95,335,35.7897128504989,15.0141238749417,378.72599835348,12.2913181560422,23.4983946944567,8.11287932125323,6.90124455368843,313.938059882886,64.787938470594
1,"10017",986,154,114,1192,186,80,145,343,41.7519069404711,21.6272082792835,425.159759212183,14.578820608599,27.1730863318722,11.3855175826315,10.241690696652,317.790498906586,107.369260305597
1,"10018",2334,229,94,2650,497,73,245,954,119.90710392551,19.4969649103444,1058.35246916791,41.7448656881141,78.1622382373957,10.794425243158,8.70253966718635,900.930048367521,157.422420800389
1,"10019",2560,299,303,2522,419,201,280,999,105.374409351658,57.0379488635482,1115.66206449997,36.7980897333504,68.5763196183077,30.4558675769809,26.5820812865673,930.048637022595,185.613427477372
1,"10020",1477,166,336,1297,317,111,168,519,86.4731405547435,32.7657981445029,567.879720318389,30.1978842830904,56.2752562716531,17.5582299384997,15.2075682060033,470.755652626356,97.1240676920331
1,"10021",2266,151,223,1878,348,199,139,899,94.5278491226765,59.2515545322797,882.256270901234,34.5686742673263,59.9591748553502,32.9765736801391,26.2749808521406,828.706747426531,53.5495234747022
1,"10022",1103,118,60,1271,84,47,127,498,20.3164291472581,12.6253441122346,592.573735021272,7.16336928729916,13.153059859959,6.87150561005372,5.75383850218084,483.953140756099,108.620594265173
1,"10023",1359,62,46,1803,147,21,116,702,35.0778508877687,5.59538318129759,778.458156941448,12.76686397152,22.3109869162487,3.02148870933359,2.573894471964,687.082856389341,91.3753005521069
1,"10024",855,22,24,1081,100,30,44,410,21.8888227374947,7.8999806197848,424.517509076237,7.69297746817371,14.1958452693209,4.33553945274052,3.56444116704427,397.53281420441,26.9846948718273
3,"30001",2607,19,1294,1984,23,914,181,761,11.6796670465395,401.764177686066,527.995273227365,5.82899084331584,5.85067620322368,296.185467045168,105.578710640898,457.346363557787,70.6489096695775
3,"30002",2689,22,768,2596,26,564,199,1297,13.3390230388248,263.5718692887,1217.48852428972,6.21790497645548,7.12111806236929,164.763664852759,98.8082044359406,1124.27724198312,93.2112823065952
3,"30003",2596,59,1107,2425,45,849,205,932,22.9982459046076,389.871994161358,723.161300229569,10.8099565786792,12.1882893259284,271.721341892673,118.150652268686,647.26322915262,75.8980710769491
3,"30004",2582,33,1373,2095,10,1024,210,649,5.01899141131701,371.295050466605,482.11934143108,2.38009598653107,2.63889542478594,241.026865928262,130.268184538344,404.702041331644,77.4173000994368
5,"50001",868,135,338,822,258,127,115,174,49.6250637277862,35.772784590047,204.759503052445,8.38005332948171,41.2450103983045,11.3417994684467,24.4309851216004,157.121300327438,47.6382027250078
5,"50002",4145,1789,1195,3306,1397,720,937,322,347.948676705617,234.320649801608,676.257585146649,32.3360574324035,315.612619273214,43.6620749240365,190.658574877571,250.017530538713,426.240054607936
5,"50003",2811,112,435,2371,159,218,233,856,43.0794709176051,65.2455128106989,982.647176926245,8.7686447888377,34.3108261287674,21.2633455796995,43.9821672309994,827.161663671774,155.485513254471
5,"50004",1190,365,234,1051,176,171,187,225,44.0627556560757,50.3371879357803,318.852449600808,8.26723299107769,35.795522664998,15.2114669523076,35.1257209834728,203.088288800356,115.764160800451
5,"50005",2595,571,564,2670,646,234,414,604,147.242397932028,66.1988780862366,806.028479001165,27.5178316429357,119.724566289092,21.4813659952991,44.7175120909375,557.308748607355,248.719730393811
5,"50006",919,23,143,840,101,27,103,287,26.1662381605832,8.74395163063395,354.689368668456,5.36167059870269,20.8045675618805,2.85232865966262,5.89162297097132,278.397478364791,76.2918903036641
5,"50007",1005,7,74,984,37,142,37,508,10.7089276150992,47.0428789503815,487.330240998045,2.49583213537018,8.21309547972903,26.3253896603925,20.717489289989,475.796305696182,11.5339353018631
5,"50008A",1123,2,52,1035,58,39,77,660,16.4608072620463,13.509181229375,704.490300822527,3.32599592237262,13.1348113396737,4.59974363078022,8.90943759859478,648.968553009001,55.5217478135262
5,"50008B",743,15,48,540,18,55,48,298,5.21916700246636,19.7247988549287,319.711827264663,1.12700052670938,4.09216647575699,6.62082337671639,13.1039754782123,288.785961935754,30.9258653289084
5,"50009",408,34,8,405,137,31,40,135,32.6888191986139,9.90461081206157,132.908350689614,7.70771369125566,24.9811055073583,3.55384050682107,6.3507703052405,122.370296469096,10.5380542205174
5,"50010A",1587,426,337,1389,202,167,285,355,52.9507088295297,52.0988118689514,534.697189851909,9.78449953935204,43.1662092901776,16.8017113395026,35.2971005294487,329.800177513012,204.897012338897
5,"50010B",202,93,65,179,54,13,34,43,13.0519294420813,4.12087656880938,60.3815659393883,2.287761970113,10.7641674719683,1.30830339385566,2.81257317495372,40.9925129113029,19.3890530280854
5,"50011",2163,43,91,2134,39,20,137,1028,10.896496473024,6.42585040703274,1146.12873967689,2.41958695971923,8.4769095133048,2.22112772867991,4.20472267835284,1021.21566850778,124.913071169113
5,"50012",1177,51,116,1144,65,86,94,427,16.6940853620289,26.6999988729234,478.352740703336,3.51239285922969,13.1816925027992,8.79917872161932,17.9008201513041,415.583416616662,62.769324086674
5,"50013",872,169,190,832,225,55,142,277,65.6412289843506,18.2506638663697,334.672005705086,12.0997511363276,53.541477848023,5.99720091155045,12.2534629548193,258.661956460817,76.0100492442691
5,"50014",2057,280,219,2124,194,134,311,869,54.5893852607392,43.1391595002782,1081.25480046586,10.9445391605891,43.6448461001501,13.8912107069606,29.2479487933176,844.127342699039,237.127457766821
5,"50015",1352,227,362,1381,130,318,65,272,28.3212419560841,55.6926582509172,255.943667289972,7.23464054347415,21.08660141261,24.8146341286649,30.8780241222522,239.639817584065,16.3038497059076
5,"50016",3380,698,1407,3058,708,1056,524,571,164.352910087198,255.765711327462,676.256046071024,29.0664146045012,135.286495482697,63.9945893257837,191.771122001678,479.630230496971,196.625815574052
5,"50017",2064,10,36,2115,14,23,181,795,3.99591892934797,7.49119289292481,964.672436929888,0.820349999104964,3.17556893024301,2.53103619677916,4.96015669614565,790.748927721701,173.923509208188
5,"50018",796,124,98,676,96,42,82,288,28.5424552777138,13.0941525427076,327.511137572935,5.91035870001481,22.632096577699,4.34207022554876,8.75208231715886,277.314301591897,50.1968359810381
5,"50019",1514,189,78,1253,0,43,253,771,0,14.5626338888623,1006.42276075751,0,0,4.96125972744586,9.60137416141642,763.939846640901,242.482914116613
5,"50020",4132,2041,1413,3837,2119,699,1190,157,531.233491772326,235.156965150262,580.143394320453,17.9289942441958,513.30449752813,28.7261478829804,206.430817267281,115.431326975166,464.712067345287
5,"50021",1999,282,238,2052,457,82,205,612,108.300093767513,25.785491241854,683.163922257109,21.5477832766609,86.752310490852,8.82572781045483,16.9597634313991,581.165859571924,101.998062685185
5,"50022",601,21,25,495,25,17,47,261,7.0122826060163,5.69481846642009,294.208619960627,1.52811997572793,5.48416263028836,1.90227343583193,3.79254503058815,256.764810824171,37.4438091364553
5,"50023",595,2,17,520,24,24,51,260,6.80755039442006,7.73407381660487,295.581842169635,1.37556340752031,5.43198698689976,2.60495618748682,5.12911762911805,255.485827535084,40.0960146345503
5,"50024",3162,165,661,3084,309,370,223,1078,81.2587243781224,111.593545302016,1109.35974150425,17.5184187289812,63.7403056491411,38.0667798228019,73.5267654792143,1024.54768246303,84.8120590412173
5,"50025",2694,134,390,2840,218,346,227,1016,57.8981598508541,103.502456100309,1083.60364646151,12.2207025336995,45.6774573171545,33.9368244338512,69.5656316664577,971.025505705148,112.578140756359
5,"50026",1647,41,73,1682,115,56,121,887,32.9189826743747,18.1034898839964,955.327125826484,6.92035849164061,25.9986241827341,6.12534051188652,11.9781493721099,871.478813261999,83.848312564485
5,"50027",384,0,9,364,7,54,23,207,1.92819140198583,19.0742900218165,207.905230966733,0.420696613990076,1.50749478799575,6.90943870900525,12.1648513128113,197.244383409261,10.6608475574721
5,"50028",1173,42,217,1100,34,143,111,542,9.32125347419031,47.8590318194059,595.609429997177,1.98044824882522,7.34080522536509,15.9249710027314,31.9340608166745,523.173780949592,72.4356490475853
5,"50029",1656,47,141,1340,97,36,149,697,27.2709876618431,11.4745201555814,805.102176570412,6.19692294120822,21.0740647206349,3.89429292241016,7.58022723317121,684.985831883542,120.116344686871
5,"50030",1076,4,30,979,0,27,76,462,0,8.90367883658293,529.221502806201,0,0,2.9770193674745,5.92665946910842,458.949594047493,70.2719087587087
5,"50031",557,17,163,527,10,81,49,169,2.72327615360376,23.2604858004473,193.042176893626,0.564803581695049,2.15847257190871,7.57619180568111,15.6842939947662,161.841464730454,31.2007121631725
5,"50032",439,13,3,446,0,12,33,223,0,3.88305517605604,251.42808732348,0,0,1.30201519419334,2.5810399818627,220.499990553142,30.9280967703388
5,"50033",905,9,33,881,28,20,55,424,7.61151707330215,6.24879193962787,465.306563390283,1.61339475637038,5.99812231693177,2.01359633454555,4.23519560508233,419.917628971739,45.3889344185437
5,"50034",2620,285,170,2075,166,118,248,1009,47.8544038292398,41.0289631272497,1165.85113416526,9.95087230912808,37.9035315201117,13.8336475730526,27.1953155541971,983.581727993263,182.269406172001
5,"50035",1919,204,130,1806,202,111,203,910,61.522210431596,38.6558868817523,1012.58389530288,12.8378957486796,48.6843146829164,13.4043277787862,25.2515591029661,884.014665486227,128.569229816657
5,"50036",4,0,0,5,0,1,1,2,0,0.329788093851483,2.33210865892529,0,0,0.110528724185826,0.219259369665657,1.73189420723452,0.600214451690773
5,"50037",547,16,90,557,27,49,42,198,7.192530180931,14.8811087560222,218.841957240998,1.39754903995735,5.79498114097365,4.9405385863905,9.94057016963166,191.767390906273,27.0745663347257
5,"50038",521,13,90,513,33,88,32,186,8.74114297334107,26.7801504856443,183.813458288181,1.95236235801374,6.78878061532733,10.605011475846,16.1751390097983,172.967192041435,10.8462662467467
5,"50039",817,125,65,835,166,99,80,265,39.7306580094864,29.503784419229,276.22275278969,8.36725644584283,31.3634015636435,9.55939613515705,19.9443882840719,247.565379291493,28.6573734981976
5,"50040",1124,276,158,1004,330,42,171,306,87.4159117021441,13.2087801385591,375.551471190966,15.8776421779555,71.5382695241885,4.29292230425316,8.91585783430594,285.595014004667,89.9564571862992
5,"5011B",1518,92,52,1343,113,24,150,494,29.7019597941329,7.45526587642034,607.427526620347,6.32357211288924,23.3783876812437,2.4418585137663,5.01340736265404,485.64231358683,121.785213033518
5,"5017B",504,1,6,469,6,2,47,171,1.70037789499248,0.630623096149094,217.068096353083,0.338336263930882,1.3620416310616,0.210520837289684,0.42010225885941,171.828319962171,45.2397763909117
7,"70001",2287,24,276,2071,4,457,315,889,1.93664098590666,226.619755750744,977.226785755016,0.965152429683493,0.971488556223165,104.5861849343,122.033570816444,784.364910731804,192.861875023212
7,"70002",4386,68,1652,3902,19,1260,736,1118,9.38503754306978,606.870862834186,1238.35921998885,4.60873830667431,4.77629923639547,274.596241517068,332.274621317118,838.676539911304,399.682680077549
7,"70003",4941,50,743,5238,16,583,684,2011,7.77053942348666,291.577744489407,2395.72840867953,3.78272132162712,3.98781810185954,140.22904542168,151.348699067727,1866.56165354615,529.166755133379
7,"70004",3772,28,416,3501,0,513,584,1742,0,270.70133379218,2054.32186108177,0,0,127.97454769541,142.72678609677,1613.37652757668,440.945333505085
7,"7001A",2267,29,564,1958,20,381,225,536,9.77732728687037,183.224989437614,569.105501807511,4.77405619813232,5.00327108873805,85.5934445381926,97.631544899421,445.52491342535,123.580588382161
7,"7004A",982,1,96,1230,0,155,160,534,0,77.4356395183073,615.786626931715,0,0,35.4579604395933,41.977679078714,497.41839367779,118.368233253924
9,"90001",1578,4,63,1463,0,22,97,733,0,10.7199227052302,818.941414148098,0,0,5.64823764496065,5.07168506026952,727.006742606716,91.9346715413821
9,"90002",925,4,39,931,2,13,83,542,1.00391658034349,6.48157834276643,616.598471113563,0.5042914401487,0.499625140194794,3.40375751827683,3.0778208244896,537.361173504926,79.2372976086371
9,"90003",416,0,92,422,0,63,22,195,0,29.4726901933928,188.107405779461,0,0,16.5043289431099,12.9683612502829,177.575562645341,10.5318431341199
9,"90004",685,0,118,675,1,82,29,425,0.504455621789821,41.8644022834418,411.510955292413,0.249131632602178,0.255323989187644,25.1138576346942,16.7505446487476,398.07352804732,13.4374272450926
9,"90005",169,0,9,136,1,0,12,89,0.506946326182194,0,99.8216890980094,0.254135688173602,0.252810638008592,0,0,87.9489136433715,11.8727754546378
9,"90006",1393,0,53,1198,26,6,115,683,13.0180800174706,2.90883285519946,782.219829511016,6.42316489032371,6.59491512714692,1.53694105597635,1.37189179922311,674.68458599888,107.535243512136
9,"90007",267,0,5,259,0,13,12,136,0,6.38033384008664,142.287802372084,0,0,3.35491271009806,3.02542112998858,132.642385542572,9.64541682951181
9,"90008",337,1,17,328,1,6,24,194,0.487819636418629,2.98210075496188,214.428346399789,0.243743612126963,0.244076024291667,1.59447094287063,1.38762981209125,191.4150379399,23.0133084598887
9,"90009",212,0,3,203,0,9,20,86,0,4.45754545971768,102.154877678346,0,0,2.31798716914592,2.13955829057176,84.2418768746781,17.9130008036678
9,"90010",760,4,22,823,0,15,105,448,0,7.48161232201708,545.047134734174,0,0,4.06857900207556,3.41303331994151,443.891958846443,101.155175887731
9,"90011",127,3,2,124,0,1,6,69,0,0.491875153177034,74.5393631325123,0,0,0.265697539711828,0.226177613465205,68.0912821931566,6.44808093935569
11,"110101",366,0,15,339,3,16,22,208,1.43350263746297,7.82764547036747,220.940389153447,0.697772181231103,0.735730456231872,3.87623203576992,3.95141343459754,202.864896514579,18.0754926388678
11,"110201",255,1,23,271,9,35,29,107,4.21701395323832,16.4187502604709,116.308109425223,2.04607612668328,2.17093782655504,7.51707119619657,8.90167906427428,98.2856713601599,18.0224380650629
11,"110202",118,1,6,112,2,9,11,51,0.959937443894916,4.18639403304155,57.3343155776045,0.468396139688686,0.49154130420623,1.99029430058987,2.19609973245168,49.0957660030706,8.23854957453398
11,"110301",277,1,7,262,2,13,17,166,0.943535076389808,6.36253035269339,175.396553897921,0.463384815803175,0.480150260586634,3.04761867439173,3.31491167830167,161.824704793144,13.5718491047778
11,"110303",83,1,3,88,3,11,5,46,1.43117309272605,5.33692728885219,44.6923712688534,0.711025776753981,0.720147315972067,2.61807366972163,2.71885361913055,42.0548848180299,2.63748645082352
11,"110401",172,0,8,154,0,4,8,123,0,2.01136218207183,127.637435627354,0,0,0.981411730801311,1.02995045127052,120.393692973769,7.24374265358462
11,"110402",178,1,10,145,0,0,6,108,0,0,113.354535054228,0,0,0,0,106.877139834601,6.47739521962693
11,"110404",29,0,0,28,1,2,0,19,0.49302730085763,0.96034112364654,17.4135149506857,0.245484820232407,0.247542480625223,0.523498494959633,0.436842628686907,16.8437002954324,0.56981465525332
13,"130001",973,5,422,862,0,441,120,279,0,112.150033310504,286.099930050235,0,0,39.7341877012544,72.4158456092492,237.92485689589,48.1750731543452
13,"130002",1802,8,1304,1709,18,1074,221,232,8.80468526043061,129.284521553838,315.817164967178,4.37262830787645,4.43205695255416,37.7800061120946,91.5045154417432,191.685410378623,124.131754588555
13,"130003",2263,20,1239,1951,2,1097,344,403,0.958704092418716,198.485337700766,546.520355066123,0.490938167091204,0.467765925327511,62.8894736954496,135.595864005316,339.806351526571,206.714003539552
13,"130004",224,0,115,188,0,34,39,63,0,9.2839584231397,93.2974507839932,0,0,3.16251254092964,6.12144588221006,60.4965962377726,32.8008545462205
13,"130005",2438,22,1682,2467,79,1341,316,321,37.2509079604658,167.165886651934,435.364605767581,18.4982487205684,18.7526592398974,48.5455007053653,118.620385946569,256.298361778539,179.066243989042
13,"130006",120,0,39,107,2,45,3,43,0.992136907369073,10.2527660195161,35.255953156383,0.517594072381396,0.474542834987676,6.73159019934374,3.52117582017232,33.0576393137527,2.19831384263032
13,"130007",2308,9,1559,2012,0,1330,328,389,0,252.04524336161,464.397641067918,0,0,73.427949066342,178.617294295268,316.083950767041,148.313690300877
13,"130008",562,1,348,626,7,313,110,166,3.37505555782323,72.0182142990104,201.03201514174,1.67993745313111,1.69511810469212,22.841964272328,49.1762500266823,142.317203913161,58.7148112285792
13,"130009",103,2,20,88,0,27,13,53,0,10.9950039346279,52.2105617870308,0,0,4.13110621855658,6.8638977160713,45.3528662193318,6.85769556769907
13,"130010",1540,7,973,1558,17,885,198,318,8.48654992592704,141.948429926852,367.027693352201,4.22954133124493,4.25700859468211,46.0779441394396,95.8704857874124,269.338803250103,97.6888901020981
13,"130011",78,0,12,65,0,12,3,43,0,3.52666648864948,41.8803834869289,0,0,1.52303643461576,2.00363005403372,39.1722119035013,2.70817158342754
13,"130012",1507,3,951,1800,7,1115,234,385,3.38267003447977,198.468429709992,417.710405807608,1.75452439598258,1.62814563849719,63.9664186582907,134.502011051701,319.467721984469,98.2426838231389
13,"130013",2795,12,1278,2509,19,1067,415,779,9.23001793035889,258.167748809885,928.831698763949,4.67942247210831,4.55059545825058,85.0636923434308,173.104056466454,690.940507816034,237.891190947915
13,"130014",519,0,268,464,10,195,105,128,4.88289603949268,49.9704458086468,178.063014102576,2.46001626101036,2.42287977848232,15.8552127667543,34.1152330418924,110.627331873209,67.4356822293663
