"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,85.3463940945671,53.9470563297403,875.714680258984,29.3700979260623,55.9762961685048,21.5291299629802,32.4179263667601,703.102050822167,172.612629436816
1,"10002",2732,188,135,2995,237,199,228,1179,47.0855319290614,33.7951525877765,1326.24407670921,16.6246064421752,30.4609254868862,13.653566387447,20.1415862003295,1148.56503353356,177.679043175651
1,"10003",1345,92,96,1225,54,34,108,650,22.4239700068561,23.7594152845419,711.812360121277,8.26092490173054,14.1630451051256,9.61348657594459,14.1459287085973,631.066117795506,80.7462423257713
1,"10004",1684,52,47,1789,90,11,128,729,12.0081423579431,11.6581338364446,832.869389914133,4.12235690992081,7.88578544802232,4.66010654934466,6.99802728709998,719.54104895933,113.328340954803
1,"10005",366,3,12,356,0,4,13,174,0.734042394374045,2.90049904378835,183.196208671513,0.265112110539907,0.468930283834138,1.23634387627777,1.66415516751058,171.849354037425,11.3468546340878
1,"10006",1474,639,239,1782,968,123,385,317,252.239462724844,73.1718532298239,374.602648665429,52.5970266291961,199.642436095648,26.4331633255757,46.7386899042481,238.062870880304,136.539777785125
1,"10007",2106,887,752,1940,916,136,499,148,219.317338947325,185.73040844679,242.196691067768,25.9567775899729,193.360561357352,30.6968590366684,155.033549410122,95.7901657424242,146.406525325344
1,"10008",825,341,190,934,459,129,104,52,28.6209936091297,25.6971241801629,102.990120827646,7.34748109828142,21.2735125108483,7.61344652921622,18.0836776509467,40.8074790141035,62.1826418135421
1,"10009",1599,132,104,1612,323,79,157,559,31.6508143211443,24.6057488668237,661.240197957784,11.0513324536741,20.5994818674702,10.0788631886276,14.5268856781961,539.133326060206,122.106871897578
1,"10010",6925,2641,1572,7526,2687,1615,45,278,63.4263373110431,61.7585687375461,200.976381325857,42.8127854445059,20.6135518665373,43.6970354785317,18.0615332590143,190.229484445593,10.7468968802643
1,"10011",8731,3483,1818,4457,1685,772,179,518,138.289451058325,123.872307139237,437.900141634029,61.8303539479796,76.4590971103456,61.7169266871721,62.1553804520648,395.119510671723,42.7806309623059
1,"10013",2114,267,239,2043,374,173,256,782,61.7760797282536,60.7035789472279,915.08989288036,21.4707775089408,40.3053022193128,24.5197693423405,36.1838096048874,735.94734264166,179.1425502387
1,"10015",972,43,59,901,26,15,91,463,9.98281023443062,14.5002307965951,528.846416684632,3.59252366737099,6.39028656705963,6.02517502394383,8.47505577265128,452.444027744511,76.4023889401214
1,"10016",829,86,33,1013,159,58,95,335,20.9244082966378,8.03468703097391,401.214451662413,7.17407358570359,13.7503347109342,3.26660577945491,4.768081251519,324.689275456172,76.5251762062418
1,"10017",986,154,114,1192,186,80,145,343,36.8545636574416,28.4984468892692,422.034127302972,11.9712275992225,24.8833360582191,11.3710608610729,17.1273860281964,319.599195623743,102.43493167923
1,"10018",2334,229,94,2650,497,73,245,954,54.9837035014468,23.5871811146544,1119.69899778908,19.4874762412632,35.4962272601836,9.50416791894008,14.0830131957143,924.445738422203,195.253259366873
1,"10019",2560,299,303,2522,419,201,280,999,78.1740301312281,72.4329488850088,1127.7501836637,27.3330316525343,50.8409984786938,29.2156310447631,43.2173178402456,940.944369613024,186.805814050673
1,"10020",1477,166,336,1297,317,111,168,519,41.7314110989532,92.553300511691,551.521918966036,14.372399879806,27.3590112191472,35.1650349989607,57.3882655127303,468.919692670149,82.6022262958872
1,"10021",2266,151,223,1878,348,199,139,899,35.8645249611049,53.6712664224213,949.018994514265,12.2413528809063,23.6231720801986,21.5212469174188,32.1500195050025,865.292356409217,83.7266381050482
1,"10022",1103,118,60,1271,84,47,127,498,30.0459709989443,14.8623882880936,579.486711976418,10.6869849410258,19.3589860579185,5.92261798802478,8.93977030006885,480.324749578334,99.1619623980834
1,"10023",1359,62,46,1803,147,21,116,702,15.1178029803235,10.722117757578,792.665627763023,5.57015915842964,9.54764382189384,4.42422060492372,6.29789715265433,691.510136262982,101.155491500041
1,"10024",855,22,24,1081,100,30,44,410,5.05738479020042,5.62422748322135,443.797278741779,1.73708683237345,3.32029795782698,2.33355109684739,3.29067638637397,405.403061942831,38.3942167989479
3,"30001",2607,19,1294,1984,23,914,181,761,9.40191945213945,404.092681336779,529.435172695954,4.6490529275901,4.75286652454935,295.640422085059,108.45225925172,460.60690086307,68.8282718328846
3,"30002",2689,22,768,2596,26,564,199,1297,10.9566878504792,306.734214881318,1176.91354061431,5.50002456930516,5.45666328117408,197.622676528451,109.111538352867,1091.83954077778,85.07399983653
3,"30003",2596,59,1107,2425,45,849,205,932,28.8628680872408,421.749292585009,687.854967360341,14.6312191660895,14.2316489211513,306.162330058236,115.586962526773,611.924132554968,75.9308348053733
3,"30004",2582,33,1373,2095,10,1024,210,649,16.3995207382198,358.951425512772,485.886350327222,8.19635626673379,8.20316447148604,237.040205940798,121.911219571974,405.189515672434,80.6968346547882
5,"50001",868,135,338,822,258,127,115,174,41.2550551767583,58.2922021847975,190.58484357074,7.72750227558031,33.527552901178,11.677443430776,46.6147587540214,156.182829035378,34.4020145353618
5,"50002",4145,1789,1195,3306,1397,720,937,322,389.615062671841,265.840391772235,603.587684486453,28.0472736349213,361.56778903692,29.0053202941385,236.835071478097,271.11593024588,332.471754240573
5,"50003",2811,112,435,2371,159,218,233,856,37.9953975230362,103.334362473238,949.384621113588,8.26933684974417,29.7260606732921,24.8510434314626,78.483319041775,824.707314565345,124.677306548243
5,"50004",1190,365,234,1051,176,171,187,225,96.7316921953426,53.101782402595,263.657818496778,14.9972096729922,81.7344825223504,10.6121940089858,42.4895883936092,202.772128400939,60.8856900958387
5,"50005",2595,571,564,2670,646,234,414,604,178.507110980391,143.530265018035,696.176211134045,31.0065859624746,147.500525017916,30.2116406738946,113.318624344141,544.922886162318,151.253324971727
5,"50006",919,23,143,840,101,27,103,287,7.48202485654575,35.534427210077,347.61231375903,1.62471024336146,5.85731461318428,8.2138826667077,27.3205445433693,277.835864968508,69.7764487905215
5,"50007",1005,7,74,984,37,142,37,508,2.29147533644675,20.5292455952103,522.331702486274,0.549387479425545,1.74208785702121,5.53651299637807,14.9927325988323,501.263806995518,21.0678954907558
5,"50008A",1123,2,52,1035,58,39,77,660,0.664244781401307,13.8636053785584,720.152847450505,0.148405254126776,0.515839527274531,3.56031591576261,10.3032894627957,653.768801915404,66.3840455351015
5,"50008B",743,15,48,540,18,55,48,298,4.89645729635713,12.6629596383981,328.934862817666,1.19554785787081,3.70090943848632,3.17978746220318,9.4831721761949,293.976810959265,34.9580518584009
5,"50009",408,34,8,405,137,31,40,135,11.3708755181246,2.113799429698,162.7937050585,2.38433296031645,8.98654255780817,0.512252308976333,1.60154712072167,132.799030688538,29.9946743699616
5,"50010A",1587,426,337,1389,202,167,285,355,129.092630683358,87.1848884488453,423.415936231553,20.5707820095297,108.521848673828,19.1209855492386,68.0639028996067,316.231831116319,107.184105115234
5,"50010B",202,93,65,179,54,13,34,43,33.8667677226392,19.3919365787253,23.5172075525241,13.8066439307298,20.0601237919094,6.632583675193,12.7593529035323,20.1950501883105,3.32215736421354
5,"50011",2163,43,91,2134,39,20,137,1028,14.8770878313862,24.5791085082981,1125.03801451129,3.32389036347066,11.5531974679155,6.12521735225717,18.4538911560409,1018.13738796294,106.900626548357
5,"50012",1177,51,116,1144,65,86,94,427,16.5706200525397,28.8220292635545,476.60475718679,3.54447181344114,13.0261482390986,7.12956961560752,21.692459647947,417.449307057472,59.155450129318
5,"50013",872,169,190,832,225,55,142,277,61.7153297644973,57.6395297557415,298.23673079804,12.459015141491,49.2563146230064,13.0302416770419,44.6092880786996,251.242907945148,46.9938228528928
5,"50014",2057,280,219,2124,194,134,311,869,106.978251635402,65.995437195898,1005.06923117498,22.7055826782873,84.2726689571147,15.203151536238,50.79228565966,829.389679261356,175.679551913622
5,"50015",1352,227,362,1381,130,318,65,272,51.6062073691984,55.7350702788901,233.803593829292,22.6489826378394,28.957224731359,27.8067345447395,27.9283357341506,221.141806626964,12.661787202328
5,"50016",3380,698,1407,3058,708,1056,524,571,204.169894663287,253.960750077329,637.698184609933,32.7563412794986,171.413553383789,45.6471810632683,208.313569014061,495.293926139276,142.404258470657
5,"50017",2064,10,36,2115,14,23,181,795,3.38419584536632,9.78097891942189,964.242563450218,0.74736631737231,2.63682952799401,2.49380746916119,7.2871714502607,792.747864606525,171.494698843692
5,"50018",796,124,98,676,96,42,82,288,40.3457544224111,26.0103058999509,304.400404892036,8.95205068491442,31.3937037374967,6.4175466872787,19.5927592126722,273.123831137733,31.2765737543031
5,"50019",1514,189,78,1253,0,43,253,771,74.7376782833981,23.7741435556136,922.952356483001,15.2279427959589,59.5097354874392,5.6723474555023,18.1017961001113,748.074644433602,174.877712049398
5,"50020",4132,2041,1413,3837,2119,699,1190,157,639.902716362617,350.915166320758,354.96951086753,16.5907904373644,623.311925925253,18.2212207725012,332.693945548257,129.037701006788,225.931809860742
5,"50021",1999,282,238,2052,457,82,205,612,89.6819929767631,58.9031545827781,669.304067089819,18.8901829050179,70.7918100717452,14.1388650773093,44.7642895054688,580.099177904282,89.2048891855378
5,"50022",601,21,25,495,25,17,47,261,7.30469611008981,6.57239683921443,294.092196746637,1.64431118246631,5.66038492762351,1.76534759755431,4.80704924166012,257.743015807826,36.3491809388101
5,"50023",595,2,17,520,24,24,51,260,0.658547288151864,4.58677980847725,305.428754476515,0.147895675180607,0.510651612971257,1.12117195377217,3.46560785470508,258.905315197696,46.5234392788192
5,"50024",3162,165,661,3084,309,370,223,1078,55.3020374961628,168.213783800146,1080.88844122403,13.4202233718342,41.8818141243286,46.9030951312762,121.31068866887,1017.90683469556,62.981606528469
5,"50025",2694,134,390,2840,218,346,227,1016,44.9621301993727,103.149973654404,1096.39422475252,9.96487494953766,34.997255249835,25.7343474875059,77.4156261668982,981.173524001309,115.220700751208
5,"50026",1647,41,73,1682,115,56,121,887,14.1066918394791,19.724762276617,972.653797766221,3.26378962286776,10.8429022166114,5.07115388876447,14.6536083878526,876.857327146852,95.7964706193689
5,"50027",384,0,9,364,7,54,23,207,0,2.42227326633496,226.51715839003,0,0,0.613125150869321,1.80914811546564,204.634272387851,21.8828860021792
5,"50028",1173,42,217,1100,34,143,111,542,14.6439033546907,61.1989353993018,576.35718138247,3.14319926692791,11.5007040877628,15.0315110663354,46.1674243329665,522.845068178921,53.5121132035488
5,"50029",1656,47,141,1340,97,36,149,697,15.8414913378902,36.7699261328877,793.652133211736,3.4981913657203,12.3432999721699,8.92088297669607,27.8490431561916,684.42742156343,109.224711648306
5,"50030",1076,4,30,979,0,27,76,462,1.30311506297282,7.827693916341,529.245259636358,0.292980824872956,1.01013423809987,1.93419585388022,5.89349806246077,459.575474960499,69.6697846758596
5,"50031",557,17,163,527,10,81,49,169,5.6427115186296,35.9161281760815,176.626987286024,1.3240141153185,4.31869740331111,8.31752764439428,27.5986005316872,159.467783785926,17.1592035000978
5,"50032",439,13,3,446,0,12,33,223,4.46758914078539,0.773831865724392,250.262028547934,0.963147491396734,3.50444164938866,0.187403929574012,0.58642793615038,220.770284718781,29.491743829153
5,"50033",905,9,33,881,28,20,55,424,3.04220796106594,8.86581649287991,466.688924437798,0.687832538073256,2.35437542299268,2.20462545923478,6.66119103364512,420.002178297109,46.6867461406899
5,"50034",2620,285,170,2075,166,118,248,1009,94.757427357305,46.6586916085997,1115.99655691149,21.324450447016,73.432976910289,11.6918263295935,34.9668652790062,977.194512357241,138.802044554253
5,"50035",1919,204,130,1806,202,111,203,910,71.1545184050641,36.2940000119549,1004.24036043615,15.9658246380048,55.1886937670593,8.78352507443875,27.5104749375162,883.677704698609,120.562655737545
5,"50036",4,0,0,5,0,1,1,2,0,0,2.37122685148219,0,0,0,0,1.83176671635849,0.539460135123694
5,"50037",547,16,90,557,27,49,42,198,5.41229307178376,21.9300328414049,212.706908492013,1.28337256986669,4.12892050191707,5.34948159905906,16.5805512423459,190.888013701393,21.8188947906205
5,"50038",521,13,90,513,33,88,32,186,4.22084898985048,21.3935047509656,192.822866512737,0.967708782718434,3.25314020713205,5.33211211968216,16.0613926312834,178.585328577567,14.2375379351697
5,"50039",817,125,65,835,166,99,80,265,39.713267040667,16.4924256052636,289.520257291385,8.06780233908564,31.6454647015814,4.05138866965838,12.4410369356052,253.866264630595,35.6539926607904
5,"50040",1124,276,158,1004,330,42,171,306,84.2645352512599,42.1973809077291,350.249602128583,15.3012317766582,68.9633034746018,9.38288183781537,32.8144990699137,282.189927705803,68.05967442278
