"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10001",2341,368,217,1858,281,41,261,754,0.126123767682688,0.183285852684112,0.462816796709149,0.253237845815992,0.198150214219239,0.118087626851179,0.37936161349868,0.381436066903351,0.580904423560328
1,"10002",2732,188,135,2995,237,199,228,1179,0.141136236710675,0.17989111661285,0.433440646017674,0.226846709484443,0.207171072712642,0.0522395927105588,0.367982946195119,0.387062189325492,0.485680238728233
1,"10003",1345,92,96,1225,54,34,108,650,0.140929672081394,0.180220095244287,0.557490684110511,0.215775075015656,0.204777757981892,0.0791429926838293,0.35670474709705,0.384997853226179,0.63663367679434
1,"10004",1684,52,47,1789,90,11,128,729,0.123081222114744,0.183857729464489,0.423791256621005,0.233149429269792,0.197179311802032,0.0622103541142962,0.356230651384536,0.381037041266521,0.486001610735301
1,"10005",366,3,12,356,0,4,13,174,0.133575993046369,0.185611996565138,0.489034204249687,0.209286081451026,0.194277022105173,0.0363186550707706,0.342862074497395,0.379889018670312,0.525352859320457
1,"10006",1474,639,239,1782,968,123,385,317,0.0669951578994514,0.168875498203241,0.335625452261484,0.276857585875754,0.210067332396464,0.132291001991118,0.343852743775205,0.378942830599705,0.467916454252602
1,"10007",2106,887,752,1940,916,136,499,148,0.0253055806170486,0.135533090072475,0.122807414948213,0.315720183805071,0.219849912418005,0.199997918074822,0.34102576442212,0.35538300249048,0.322805333023036
1,"10008",825,341,190,934,459,129,104,52,0.0184331349389472,0.0736069885864379,0.107435009769568,0.0995849733025107,0.193315869945634,0.0990384503469949,0.118018108241458,0.266922858532072,0.206473460116563
1,"10009",1599,132,104,1612,323,79,157,559,0.135909886832709,0.185471160036105,0.41279500297308,0.20107049926253,0.198067834394465,0.0637589871742645,0.336980386095239,0.38353899443057,0.476553990147345
1,"10010",6925,2641,1572,7526,2687,1615,45,278,0.0145656680755662,0.0356480694589525,0.0574763490442896,0.00645885439642953,0.00955757912600073,0.0046109313648594,0.0210245224719957,0.0452056485849533,0.062087280409149
1,"10011",8731,3483,1818,4457,1685,772,179,518,0.0482368480987928,0.11660900211364,0.174451184512103,0.0384425058893062,0.0745640021195898,0.0291218252993179,0.086679353988099,0.191173004233229,0.203573009811421
1,"10013",2114,267,239,2043,374,173,256,782,0.14139267192288,0.187768760805958,0.465597716293574,0.244213836392373,0.200703499930915,0.0862024679524958,0.385606508315253,0.388472260736873,0.55180018424607
1,"10015",972,43,59,901,26,15,91,463,0.117283460498625,0.174935698709655,0.530334564557759,0.225002846829925,0.202470094257023,0.0956221121480378,0.342286307328549,0.377405792966678,0.625956676705797
1,"10016",829,86,33,1013,159,58,95,335,0.12430911920596,0.187355831602613,0.383483399890421,0.230056833412841,0.201344276089202,0.0590747187994469,0.354365952618802,0.388700107691815,0.442558118689868
1,"10017",986,154,114,1192,186,80,145,343,0.123143701033602,0.17585746055047,0.33119867925378,0.245038345950554,0.212957120535834,0.0887596946123054,0.368182046984156,0.388814581086304,0.419958373866085
1,"10018",2334,229,94,2650,497,73,245,954,0.120243729563682,0.187655009101751,0.422356371853634,0.201606976695053,0.196908417745994,0.0630140792816384,0.321850706258735,0.384563426847745,0.485370451135272
1,"10019",2560,299,303,2522,419,201,280,999,0.133612345345858,0.189366884616,0.475486063067725,0.232279117059046,0.200801923959666,0.0746613856459805,0.365891462404904,0.390168808575665,0.550147448713705
1,"10020",1477,166,336,1297,317,111,168,519,0.147317566723965,0.203096839111621,0.515521064090347,0.221411782620015,0.205239459618089,0.0865126644448915,0.368729349343981,0.40833629872971,0.602033728535239
