"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,87.9794681742251,52.3495162229804,875.619902611783,29.109981252399,58.8694869218261,21.0009203498606,31.3485958731198,704.669365656674,170.950536955108
1,"10002",2732,188,135,2995,237,199,228,1179,42.9168386771919,33.1074061856555,1330.63667270474,14.8898167725533,28.0270219046387,13.6982684144535,19.409137771202,1149.71930572786,180.917366976883
1,"10003",1345,92,96,1225,54,34,108,650,22.3715101360332,24.445253813719,711.374758939798,7.78904437513276,14.5824657609005,9.89185921111644,14.5533946026026,631.55112962204,79.8236293177579
1,"10004",1684,52,47,1789,90,11,128,729,12.5895726670312,11.1557124576104,832.569366825172,4.48320331677077,8.10636935026047,4.52775782173511,6.6279546358753,719.201787775557,113.367579049615
1,"10005",366,3,12,356,0,4,13,174,0.721534693067294,3.03919992787507,183.272731409852,0.250602079445912,0.470932613621382,1.25586104930329,1.78333887857178,171.846613123864,11.4261182859881
1,"10006",1474,639,239,1782,968,123,385,317,264.563888204348,70.8116040992772,363.762070816888,51.7007302330768,212.863157971271,26.0462535597695,44.7653505395077,239.336516749391,124.425554067497
1,"10007",2106,887,752,1940,916,136,499,148,213.934970072487,185.080282281821,247.379422170573,24.8982152309082,189.036754841579,29.1215399037625,155.958742378059,98.4808348601332,148.89858731044
1,"10008",825,341,190,934,459,129,104,52,32.1758761256371,29.7718328200009,96.1547900985282,7.45930069737079,24.7165754282663,8.50900065702587,21.262832162975,40.0470341696068,56.1077559289213
1,"10009",1599,132,104,1612,323,79,157,559,31.2656855765308,25.0645856503538,659.623904121976,10.8601723722214,20.4055132043094,10.4104539989454,14.6541316514084,537.941322263587,121.682581858388
1,"10010",6925,2641,1572,7526,2687,1615,45,278,55.7785609805101,66.456599524941,204.903273242886,35.7241724864693,20.0543884940408,47.952235605308,18.504363919633,194.309847584005,10.59342565888
