"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,91.6961040215939,56.4717453063834,865.72153676342,33.5112858494237,58.1848181721703,23.2229813107269,33.2487639956565,696.588592594345,169.132944169075
1,"10002",2732,188,135,2995,237,199,228,1179,46.0595525171738,37.4664927269933,1322.14863735881,17.5108704549624,28.5486820622114,15.7107125112267,21.7557802157666,1144.19312600638,177.955511352437
1,"10003",1345,92,96,1225,54,34,108,650,22.8170451174859,26.7532233620454,708.154424306652,8.76150897500101,14.0555361424849,11.2737982075444,15.4794251545011,629.5597989713,78.5946253353529
1,"10004",1684,52,47,1789,90,11,128,729,12.5365176258371,12.842362932383,831.215834302909,4.52405344349231,8.01246418234476,5.58503976525404,7.25732316712893,718.420944683654,112.794889619255
1,"10005",366,3,12,356,0,4,13,174,0.734150674331203,3.2059850974642,182.975715747153,0.281002996473901,0.453147677857302,1.36726946716671,1.83871563029749,171.28414859049,11.6915671566633
1,"10006",1474,639,239,1782,968,123,385,317,242.59653653778,80.6119960453849,375.703834428043,57.6140815221652,184.982455015615,30.5054832431743,50.1065128022105,229.272167485762,146.431666942281
1,"10007",2106,887,752,1940,916,136,499,148,190.974548814309,214.241239462446,241.398709687332,26.6640807060564,164.310468108252,29.0288160445298,185.212423417917,96.542813784076,144.855895903256
1,"10008",825,341,190,934,459,129,104,52,31.5518156844632,32.316217196429,94.0155868191633,7.60676060937453,23.9450550750887,9.16973295678824,23.1464842396408,39.1876220091089,54.8279648100544
1,"10009",1599,132,104,1612,323,79,157,559,31.8100425689359,28.1418867956641,656.397382629219,12.1932688934698,19.6167736754661,11.6888560870961,16.453030708568,535.581645697373,120.815736931846
1,"10010",6925,2641,1572,7526,2687,1615,45,278,61.9115282729024,75.931664136359,189.293715728118,41.606575928763,20.3049523441394,58.1848673737083,17.7467967626507,178.08257867261,11.2111370555076
1,"10011",8731,3483,1818,4457,1685,772,179,518,125.871347587996,162.074790015718,413.242426086473,60.998440666693,64.8729069213032,90.6776867321382,71.3971032835795,367.897204946517,45.3452211399559
