"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,84.2995080587113,58.7630537414449,870.935992582287,28.3201288259023,55.9793792328089,24.102105137501,34.6609486039439,701.221129612043,169.714862970244
1,"10002",2732,188,135,2995,237,199,228,1179,44.5842524076205,36.4917956659121,1326.48540066556,15.4518126581008,29.1324397495197,15.4163918023738,21.0754038635383,1147.45821454482,179.027186120742
1,"10003",1345,92,96,1225,54,34,108,650,22.5648031251923,25.6846242660251,708.273469750744,7.6708525225114,14.8939506026809,10.6665446343127,15.0180796317124,630.478613941756,77.794855808988
1,"10004",1684,52,47,1789,90,11,128,729,12.3241604474178,13.1703271007246,832.731586810664,4.45556886591129,7.86859158150652,5.29450314811766,7.8758239526069,720.05123530053,112.680351510134
1,"10005",366,3,12,356,0,4,13,174,0.67987551638437,3.22125471034862,182.937184621587,0.231152286992194,0.448723229392176,1.33479455395308,1.88646015639553,171.410377808751,11.5268068128353
1,"10006",1474,639,239,1782,968,123,385,317,254.282499746549,74.914693791448,370.445306841466,51.9644777470646,202.318021999485,26.9513343079588,47.9633594834891,239.064912919157,131.380393922309
1,"10007",2106,887,752,1940,916,136,499,148,184.766586117113,222.975242829065,238.754707903765,24.0086632124019,160.757922904711,29.3987225876791,193.576520241386,98.9754315830457,139.779276320719
1,"10008",825,341,190,934,459,129,104,52,29.9401995300939,30.8666228763827,96.8637406301861,6.81312940603605,23.1270701240578,8.61645886415249,22.2501640122302,40.3162788733917,56.5474617567944
1,"10009",1599,132,104,1612,323,79,157,559,30.8232262626196,27.7797148474952,658.066120768447,10.6672723878891,20.1559538747305,11.4188328601839,16.3608819873113,537.727356621134,120.338764147313
1,"10010",6925,2641,1572,7526,2687,1615,45,278,55.4619132185021,66.1186864606541,205.967355120881,34.4021644135899,21.0597488049122,49.3309705579002,16.7877159027539,194.68212806994,11.2852270509406
1,"10011",8731,3483,1818,4457,1685,772,179,518,123.486483824113,146.985226837604,429.360757142726,52.3702809579147,71.1162028661986,79.3124721629418,67.6727546746621,386.611377337294,42.749379805432
1,"10013",2114,267,239,2043,374,173,256,782,61.6634227828409,65.9935727543524,910.70544095937,20.265124155998,41.3982986268429,26.8690404991547,39.1245322551977,735.37058964869,175.334851310681
1,"10015",972,43,59,901,26,15,91,463,10.115524332401,16.3020271618228,527.01268199857,3.36948866217149,6.74603567022947,6.64556248676258,9.65646467506022,452.329230384975,74.6834516135948
1,"10016",829,86,33,1013,159,58,95,335,20.8981584094176,8.43558419186309,400.599098614425,7.02772096191675,13.8704374475009,3.57123949689038,4.86434469497271,324.422222895502,76.1768757189226
1,"10017",986,154,114,1192,186,80,145,343,37.0128006823745,30.7196938419003,419.522068971577,12.4426058550339,24.5701948273406,12.6877325552548,18.0319612866455,317.688578585004,101.833490386573
1,"10018",2334,229,94,2650,497,73,245,954,52.4336338284809,25.0260179591213,1120.33417065661,18.1058135744699,34.3278202540111,10.277196751814,14.7488212073073,924.054499124171,196.279671532437
