"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10001",2341,368,217,1858,281,41,261,754,18.506068583469,2.82166404994215,733.004390487949,139.089538010134,12.1713616860104,110.254605727963,157.595606593603,14.9930257359526,843.258996215913
1,"10002",2732,188,135,2995,237,199,228,1179,19.4673943053022,13.757690440484,1145.91990867532,103.153353956579,53.6346152001832,72.6943492441796,122.620748261881,67.3923056406672,1218.6142579195
1,"10003",1345,92,96,1225,54,34,108,650,3.78480541882408,2.4021300371346,643.354361385604,25.4761802726294,10.4734622513535,71.6199994846823,29.2609856914535,12.8755922884881,714.974360870286
1,"10004",1684,52,47,1789,90,11,128,729,5.72691533559503,0.744952002909923,723.331862876246,44.4588190033764,3.21471918135455,80.3281837553918,50.1857343389714,3.95967118426447,803.660046631638
1,"10005",366,3,12,356,0,4,13,174,0,0.282439343144778,172.979306538422,0,1.24973998299223,12.3315098477279,0,1.53217932613701,185.31081638615
1,"10006",1474,639,239,1782,968,123,385,317,38.2431025391446,9.1080238223831,270.710670984167,266.631266494787,34.7430954540976,84.3142109416269,304.874369033931,43.8511192764807,355.024881925794
1,"10007",2106,887,752,1940,916,136,499,148,13.3257971572049,7.81232735214686,128.450992421423,331.948291008395,38.2597218125607,127.983277142558,345.2740881656,46.0720491647076,256.434269563981
1,"10008",825,341,190,934,459,129,104,52,4.96524515310571,4.32789545413725,45.1660024033552,56.1107060869255,28.0142265455939,22.2261304086845,61.0759512400313,32.3421219997312,67.3921328120397
1,"10009",1599,132,104,1612,323,79,157,559,27.2370965060456,6.06461659360672,524.60268295672,93.5295146982992,21.5211791863785,43.5724482991293,120.766611204345,27.5857957799852,568.175131255849
1,"10010",6925,2641,1572,7526,2687,1615,45,278,26.1757221290141,27.5358872444725,227.666658375075,21.6343246634629,17.6573654479941,9.59986661753051,47.8100467924769,45.1932526924666,237.266524992605
1,"10011",8731,3483,1818,4457,1685,772,179,518,40.9754371438075,38.6491421759994,440.844105439172,84.0615940767339,60.5216514654908,37.6667997934948,125.037031220541,99.1707936414902,478.510905232666
1,"10013",2114,267,239,2043,374,173,256,782,32.8318550580803,9.75287842522832,739.996878727057,134.433317381537,48.5484656916929,73.4543723676347,167.265172439617,58.3013441169212,813.451251094692
1,"10015",972,43,59,901,26,15,91,463,1.83735262055581,1.06226952901063,459.472867285992,12.3411375218643,4.52597138499831,74.3475105027612,14.1784901424201,5.58824091400894,533.820377788754
1,"10016",829,86,33,1013,159,58,95,335,10.7985256435338,3.56799967498765,321.773459215582,53.2208278037312,15.8157900600319,27.5096856452654,64.019353447265,19.3837897350195,349.283144860848
1,"10017",986,154,114,1192,186,80,145,343,13.8404448115148,5.63019089398195,322.927333563568,76.3038256616933,22.195423685251,47.6150158961787,90.1442704732081,27.8256145792329,370.542349459746
1,"10018",2334,229,94,2650,497,73,245,954,41.6277018248049,4.91000289023096,906.557529481709,154.256302536085,20.365156053358,71.8479938627902,195.88400436089,25.275158943589,978.4055233445
1,"10019",2560,299,303,2522,419,201,280,999,34.7286288105664,13.5049713760258,949.38932622855,149.515134653998,54.6101851879195,77.1202285613047,184.243763464564,68.1151565639453,1026.50955478986
1,"10020",1477,166,336,1297,317,111,168,519,30.4052185944874,7.62722360894806,479.339871704701,95.5518422989797,30.7197927225205,44.2702123076782,125.957060893467,38.3470163314686,523.610084012379
1,"10021",2266,151,223,1878,348,199,139,899,37.1275538933262,16.0557980508434,844.246963037381,70.3905884059309,38.9980903379033,32.0557293752464,107.518142299257,55.0538883887467,876.302692412627
1,"10022",1103,118,60,1271,84,47,127,498,5.16946089924994,3.48893213821337,489.460408768309,41.3177120970808,13.7775557602244,71.3644633753086,46.4871729963307,17.2664878984378,560.824872143618
1,"10023",1359,62,46,1803,147,21,116,702,10.7418207317316,1.18147182949684,689.93578363598,65.3700364673469,6.1906924340265,45.3434734987418,76.1118571990785,7.37216426352335,735.279257134722
1,"10024",855,22,24,1081,100,30,44,410,9.65964105789482,2.20579786485718,398.304410615852,25.3060889523685,7.69044032035472,13.4346132811782,34.9657300102633,9.8962381852119,411.73902389703
3,"30001",2607,19,1294,1984,23,914,181,761,1.87085584940955,82.9346841023708,674.759540536179,10.7037402662909,117.577785101537,54.1201604611311,12.5745961157005,200.512469203908,728.87970099731
3,"30002",2689,22,768,2596,26,564,199,1297,1.97888889836426,48.7702655864419,1244.72683942962,12.4657508680928,107.657596268121,79.9407228319449,14.4446397664571,156.427861854563,1324.66756226157
3,"30003",2596,59,1107,2425,45,849,205,932,2.61094361038632,76.9650526954347,851.26759545687,21.2929490701281,116.365523819858,68.7589469790063,23.9038926805145,193.330576515293,920.026542435876
3,"30004",2582,33,1373,2095,10,1024,210,649,0.801078111810252,88.619786352762,560.073460684292,4.57033609248934,135.202364686035,72.1771909333514,5.37141420429959,223.822151038797,632.250651617644
5,"50001",868,135,338,822,258,127,115,174,13.4262600636544,8.22414796527541,152.894102589596,60.7776273259849,28.8401735439305,27.032445284089,74.2038873896392,37.0643215092059,179.926547873685
5,"50002",4145,1789,1195,3306,1397,720,937,322,26.6501295845184,25.9690842097324,273.126100962504,540.89419217256,207.784140741431,187.001776873894,567.544321757078,233.753224951164,460.127877836397
5,"50003",2811,112,435,2371,159,218,233,856,11.5159337679434,13.9409045527825,830.753039140958,76.6632229300743,67.7626048602982,89.1778240072599,88.1791566980177,81.7035094130807,919.930863148218
5,"50004",1190,365,234,1051,176,171,187,225,10.3938805117966,9.79107888596209,205.821486216377,80.0582350010848,48.1745822406935,58.7362287111166,90.4521155128814,57.9656611266556,264.557714927494
5,"50005",2595,571,564,2670,646,234,414,604,42.1807399433116,14.7967876314301,547.704036552328,234.868798168052,63.8623927170237,116.227641745676,277.049538111363,78.6591803484538,663.931678298004
5,"50006",919,23,143,840,101,27,103,287,7.25037421162278,1.92333983850159,278.583239689086,51.2886248354987,8.04778517966641,43.686142731571,58.5389990471215,9.971125018168,322.269382420656
5,"50007",1005,7,74,984,37,142,37,508,3.07606458169712,13.0541185146192,490.149347042582,14.0395616431239,15.6760475361009,10.1625379702888,17.115626224821,28.7301660507201,500.311885012871
5,"50008A",1123,2,52,1035,58,39,77,660,4.15266067467262,2.90798214484682,651.402626414713,28.6590803232384,11.9384002225276,36.333478032424,32.811740997911,14.8463823673744,687.736104447137
5,"50008B",743,15,48,540,18,55,48,298,1.193418686349,3.85537993633871,292.490487687137,8.61437005793098,16.7660065895662,23.0924556374928,9.80778874427998,20.6213865259049,315.58294332463
5,"50009",408,34,8,405,137,31,40,135,12.6075540787478,2.26417056987575,119.19155678663,24.0852311184744,7.85865720470463,10.1904024961654,36.6927851972222,10.1228277745804,129.381959282795
5,"50010A",1587,426,337,1389,202,167,285,355,12.280188047758,10.1249625314717,332.484100175415,103.978150899214,51.8716551574362,129.261584610612,116.258338946972,61.9966176889079,461.745684786027
5,"50010B",202,93,65,179,54,13,34,43,3.4129581684784,0.842492274963328,39.2105144995076,20.6949208440679,3.75414776854293,10.4213838160246,24.1078790125463,4.59664004350626,49.6318983155322
5,"50011",2163,43,91,2134,39,20,137,1028,2.66573358834707,1.35661690264186,1023.72864977428,18.6885698757906,5.77358274830268,112.957402467477,21.3543034641376,7.13019965094455,1136.68605224176
5,"50012",1177,51,116,1144,65,86,94,427,4.83773595628367,5.24468674817289,416.839510045395,30.9382786668395,26.2171839009926,37.5310603257375,35.7760146231231,31.4618706491655,454.370570371133
5,"50013",872,169,190,832,225,55,142,277,18.1545977754433,3.53706988973177,255.987624855694,85.2606206831699,16.0938173789195,41.2152213957926,103.415218458613,19.6308872686513,297.202846251487
5,"50014",2057,280,219,2124,194,134,311,869,11.5882158605152,9.74155360052134,847.412949200168,96.5418757580308,40.9360179125329,172.902300366199,108.130091618546,50.6775715130543,1020.31524956637
5,"50015",1352,227,362,1381,130,318,65,272,11.6038705232967,21.8781267677886,238.927730806157,29.0145647000224,24.1064066736057,14.9223278297129,40.618435223319,45.9845334413942,253.850058635869
5,"50016",3380,698,1407,3058,708,1056,524,571,43.7763649427016,43.9604484075345,483.273503670654,238.047249285627,182.451341600897,106.191100849237,281.823614228328,226.411790008431,589.464604519891
5,"50017",2064,10,36,2115,14,23,181,795,1.03814967256982,1.47561333078979,792.823557415404,6.46551459453154,7.07623134771995,167.838553356716,7.50366426710136,8.55184467850974,960.66211077212
5,"50018",796,124,98,676,96,42,82,288,6.95773039065186,2.89627170741177,277.51242409041,43.1556672914749,12.3546137211258,27.4723142455865,50.1133976821267,15.2508854285375,304.984738335996
5,"50019",1514,189,78,1253,0,43,253,771,0,3.04619709156698,766.382386884053,0,12.8067473541502,239.413400276767,0,15.8529444457172,1005.79578716082
5,"50020",4132,2041,1413,3837,2119,699,1190,157,16.6478240558698,14.4916977253958,128.007323693922,782.136649858918,201.672677294818,205.510881233381,798.784473914788,216.164375020214,333.518204927303
5,"50021",1999,282,238,2052,457,82,205,612,42.0989921474779,4.72330958762968,566.925109909797,125.333392346423,22.8465515170478,58.2962012695622,167.432384493901,27.5698611046775,625.221311179359
5,"50022",601,21,25,495,25,17,47,261,1.54978736703269,1.1583600535256,257.776008719487,12.1809864739849,5.02343358192177,29.9460431382036,13.7307738410176,6.18179363544738,287.72205185769
5,"50023",595,2,17,520,24,24,51,260,1.63545512386764,1.67157561508132,256.318182757518,11.4207140729662,7.3300491039748,32.0370199247353,13.0561691968338,9.00162471905612,288.355202682253
5,"50024",3162,165,661,3084,309,370,223,1078,25.9848935005632,29.3561931651619,1021.669373415,97.1524979339818,68.8019449125616,60.311731231616,123.137391434545,98.1581380777236,1081.98110464662
5,"50025",2694,134,390,2840,218,346,227,1016,16.890271172228,25.9275134861697,972.634603033469,92.8865735711384,71.3660230020452,63.942098248539,109.776844743366,97.2935364882149,1036.57670128201
5,"50026",1647,41,73,1682,115,56,121,887,7.16488906731435,3.75262904764361,875.513012776544,56.6693401734532,16.5083344284525,48.1499742529566,63.8342292407676,20.2609634760961,923.662987029501
5,"50027",384,0,9,364,7,54,23,207,0.464304220907343,3.83495545988671,200.862895594982,3.1354378131509,12.0955666847622,9.26492420042404,3.59974203405824,15.9305221446489,210.127819795406
5,"50028",1173,42,217,1100,34,143,111,542,2.43053094235567,10.0691322161139,529.380850274628,16.1513339735829,45.5490085021418,49.5790058728693,18.5818649159386,55.6181407182557,578.959856147498
5,"50029",1656,47,141,1340,97,36,149,697,7.07737150922508,2.54430372516167,687.907353016503,47.798781396244,10.8660044215278,90.2131181733815,54.8761529054691,13.4103081466894,778.120471189884
5,"50030",1076,4,30,979,0,27,76,462,0,1.66099971396918,460.161763086679,0,8.4388464170457,67.7794460408887,0,10.0998461310149,527.941209127568
5,"50031",557,17,163,527,10,81,49,169,0.769100009460407,4.96888801210214,163.843245489384,4.66153363256018,22.7636688816755,22.439650709135,5.43063364202058,27.7325568937776,186.282896198519
5,"50032",439,13,3,446,0,12,33,223,0,0.834269071445315,222.398038495459,0,3.63575012045464,29.405785381208,0,4.47001919189996,251.803823876667
5,"50033",905,9,33,881,28,20,55,424,1.95485002265249,1.34238213872323,419.600883355602,13.3392869912896,5.78210084311717,35.7865140351693,15.2941370139421,7.1244829818404,455.387397390772
5,"50034",2620,285,170,2075,166,118,248,1009,12.426972084846,7.88182554433292,988.732596748065,81.1901597510518,36.2265490130156,130.745665514905,93.6171318358979,44.1083745573485,1119.47826226297
5,"50035",1919,204,130,1806,202,111,203,910,7.41772901110641,8.05966615873446,892.929603787999,99.4366730566972,32.6476682053481,71.7829411608274,106.854402067804,40.7073343640826,964.712544948826
5,"50036",4,0,0,5,0,1,1,2,0,0.0701079345836148,1.88010635978208,0,0.314953241562885,0.559548206631927,0,0.3850611761465,2.43965456641401
5,"50037",547,16,90,557,27,49,42,198,1.61835168244865,3.37454648981789,192.472876014869,12.5742727947662,13.721952517372,16.2247369837645,14.1926244772148,17.0964990071899,208.697612998633
5,"50038",521,13,90,513,33,88,32,186,2.39496802565187,6.79101053263078,175.842947816151,12.3943991437615,13.0254264719136,8.91847220259767,14.7893671694133,19.8164370045444,184.761420018749
5,"50039",817,125,65,835,166,99,80,265,16.2439718682348,7.25018984009893,241.660841919893,41.1379198906702,21.7624341850114,19.8418734315956,57.381891758905,29.0126240251103,261.502715351489
5,"50040",1124,276,158,1004,330,42,171,306,20.0863282494915,2.81307843382736,281.980487523669,114.420921899187,12.3873879358529,46.2153039384771,134.507250148678,15.2004663696802,328.195791462146
5,"5011B",1518,92,52,1343,113,24,150,494,7.33048046040423,1.60733926594107,485.726782173343,55.2270795198959,7.0853218219179,87.7316497591491,62.5575599803001,8.69266108785896,573.458431932492
5,"5017B",504,1,6,469,6,2,47,171,0.489075682062739,0.141252572616487,170.661629188272,2.78098841532875,0.597115160531121,43.8415729984815,3.27006409739148,0.738367733147608,214.503202186753
7,"70001",2287,24,276,2071,4,457,315,889,0.280161499992843,28.0246415834552,860.440114063679,1.89407170574093,156.300229290456,155.934345253135,2.17423320573377,184.324870873911,1016.37445931681
7,"70002",4386,68,1652,3902,19,1260,736,1118,1.3080033526523,68.4225835924559,1048.09855939899,9.02667412430347,400.833663480073,325.626130481441,10.3346774769558,469.256247072529,1373.72468988043
7,"70003",4941,50,743,5238,16,583,684,2011,1.12509682716754,36.0347283141355,1972.60724930357,7.56493093780652,194.971259996018,481.826376579246,8.69002776497407,231.005988310154,2454.43362588282
7,"70004",3772,28,416,3501,0,513,584,1742,0,34.3959304413336,1706.99295257607,0,165.401960894984,418.032144801087,0,199.797891336317,2125.02509737716
7,"7001A",2267,29,564,1958,20,381,225,536,1.43664592347649,22.5610378786685,513.189380840678,9.22124997539403,113.903581177493,102.444865946494,10.6578958988705,136.464619056161,615.634246787173
7,"7004A",982,1,96,1230,0,155,160,534,0,11.3008633149094,523.167323787982,0,50.2051161751357,109.655960718958,0,61.5059794900451,632.823284506939
9,"90001",1578,4,63,1463,0,22,97,733,0,1.46229861653887,730.534796142949,0,6.47926774301909,91.080902320471,0,7.94156635955796,821.61569846342
9,"90002",925,4,39,931,2,13,83,542,0.158675524580685,0.948151564608883,540.477506679321,0.913210394664842,3.85170763926005,78.3070745214426,1.07188591924553,4.79985920386893,618.784581200763
9,"90003",416,0,92,422,0,63,22,195,0,4.81857553413003,189.329565372593,0,13.0966899688402,9.83855119465725,0,17.9152655029702,199.16811656725
9,"90004",685,0,118,675,1,82,29,425,0.0645739704810066,6.87375243049207,415.734357847749,0.462343250429015,16.992387181006,12.9869484965713,0.526917220910022,23.8661396114981,428.72130634432
9,"90005",169,0,9,136,1,0,12,89,0.0766933137813452,0,87.8683999169381,0.482566527751619,0,11.6299788951797,0.559259841532964,0,99.4983788121178
9,"90006",1393,0,53,1198,26,6,115,683,1.84801793016302,0.409524114906071,680.786670755126,12.3070394467623,1.79621015075368,100.330761757496,14.1550573769253,2.20573426565975,781.117432512622
9,"90007",267,0,5,259,0,13,12,136,0,0.728821352887241,134.559827320504,0,3.91423514061794,8.62061180970791,0,4.64305649350518,143.180439130212
