"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,82.0757092870161,57.597805749027,874.34991009513,30.0179130030742,52.0577962839419,22.6179132622786,34.9798924867484,700.378639453678,173.971270641451
1,"10002",2732,188,135,2995,237,199,228,1179,43.0056608045253,35.6630264651742,1327.53744825336,16.0272726031401,26.9783882013852,13.999912754137,21.6631137110372,1148.49316224671,179.044286006645
1,"10003",1345,92,96,1225,54,34,108,650,20.9968330667322,27.3012806365278,709.824076374225,8.01505474764505,12.9817783190871,11.0013573317211,16.2999233048066,630.196808509208,79.6272678650167
1,"10004",1684,52,47,1789,90,11,128,729,11.7377791389883,12.3090703859653,832.978422305027,4.55570475164629,7.18207438734201,4.91770462437563,7.39136576158971,718.635753983546,114.342668321481
1,"10005",366,3,12,356,0,4,13,174,0.674013917553552,3.15679021556719,183.194364042869,0.254303437082205,0.419710480471347,1.23109461492976,1.92569560063743,171.783383328004,11.4109807148642
1,"10006",1474,639,239,1782,968,123,385,317,248.907691003779,78.5641191356907,372.209343767595,56.9194198757717,191.988271128007,27.9189842207202,50.6451349149705,232.735947892337,139.473395875257
1,"10007",2106,887,752,1940,916,136,499,148,174.85502047215,225.155027764065,246.502525869657,26.758512096523,148.096508375627,29.9587790091506,195.196248754914,95.1379740562304,151.364551813427
1,"10008",825,341,190,934,459,129,104,52,28.292255709709,29.6951512952735,99.956357254797,7.99809593943605,20.294159770273,8.46210697828758,21.2330443169859,39.4493825736033,60.5069746811938
1,"10009",1599,132,104,1612,323,79,157,559,29.1742044743766,27.0178810661555,660.602048962501,10.7346824457571,18.4395220286195,10.9340841360213,16.0837969301343,537.588733347144,123.013315615356
1,"10010",6925,2641,1572,7526,2687,1615,45,278,58.3833722151674,64.0002194874822,205.254914738286,38.0202296099286,20.3631426052389,45.8539761468295,18.1462433406528,194.156239255647,11.0986754826397
1,"10011",8731,3483,1818,4457,1685,772,179,518,123.423010931713,142.113485426577,435.41988365723,58.0104422948437,65.4125686368698,71.8546121678858,70.258873258691,389.124162392636,46.295721264594
1,"10013",2114,267,239,2043,374,173,256,782,62.5714608499493,63.6260016997716,911.236773941519,24.1768429588989,38.3946178910504,24.5628885573949,39.0631131423767,733.107511923351,178.129262018167
1,"10015",972,43,59,901,26,15,91,463,9.40366204331027,15.9199213287893,527.352427209852,3.70529328575738,5.69836875755289,6.21869774163724,9.70122358715202,451.860816707697,75.4916105021547
1,"10016",829,86,33,1013,159,58,95,335,20.3042973323904,8.69756498135575,401.884981223981,7.65844544124074,12.6458518911497,3.51259335171189,5.18497162964386,324.692384554984,77.1925966689969
1,"10017",986,154,114,1192,186,80,145,343,36.0791039868031,31.3689967180377,419.888411960281,13.0477434569661,23.031360529837,12.172422878374,19.1965738396637,317.21889209134,102.669519868941
1,"10018",2334,229,94,2650,497,73,245,954,52.1821321837295,24.538843919034,1122.29534402452,19.0691926071719,33.1129395765576,9.86493081348346,14.6739131055506,924.380795770523,197.914548253999
1,"10019",2560,299,303,2522,419,201,280,999,69.8472613824059,79.411096422717,1129.19817889282,26.0973209077996,43.7499404746063,30.4226146196021,48.9884818031149,940.987069433089,188.211109459727
1,"10020",1477,166,336,1297,317,111,168,519,39.4654154619055,92.1940936964343,555.002029659709,14.9752975323516,24.4901179295539,35.0131805003864,57.1809131960479,468.287158641186,86.7148710185231
1,"10021",2266,151,223,1878,348,199,139,899,33.7649951472246,59.5790957881167,943.721061518268,12.9590054837377,20.8059896634869,23.9236748723817,35.655420915735,860.944753983617,82.7763075346517
1,"10022",1103,118,60,1271,84,47,127,498,27.8121028764427,16.3646712514457,580.12124472882,10.5287450445538,17.2833578318889,6.44229641729221,9.92237483415345,479.775808836424,100.345435892396
1,"10023",1359,62,46,1803,147,21,116,702,13.5675622934907,12.4424633707608,792.277810123043,5.18926727424713,8.3782950192436,4.98744615596815,7.45501721479261,691.806035844322,100.471774278721
1,"10024",855,22,24,1081,100,30,44,410,5.21405101627353,6.37732262751204,441.737788270816,2.01507742158276,3.19897359469077,2.52043762931809,3.85688499819395,403.528873206551,38.2089150642648
3,"30001",2607,19,1294,1984,23,914,181,761,9.25426413792893,415.434728549517,518.803035551057,4.52610925584915,4.72815488207978,313.315033418071,102.119695131446,443.47598625679,75.3270492942669
3,"30002",2689,22,768,2596,26,564,199,1297,10.9052847978198,333.652060537738,1149.82964124558,5.38200167089866,5.5232831269211,233.011415599277,100.640644938461,1056.08002023376,93.7496210118193
3,"30003",2596,59,1107,2425,45,849,205,932,28.6148672324583,454.478920060214,653.728043477084,14.4256688758827,14.1891983565756,339.256743276027,115.222176784187,577.095180464192,76.6328630128928
3,"30004",2582,33,1373,2095,10,1024,210,649,16.0500549521739,368.689674607456,475.070379443106,7.79289961930278,8.25715533287113,250.951599094923,117.738075512533,390.108964515054,84.9614149280516
5,"50001",868,135,338,822,258,127,115,174,36.935293820566,63.6184004779835,188.937053415095,7.44991221550219,29.4853816050638,11.0943726343765,52.524027843607,157.233458084412,31.7035953306833
5,"50002",4145,1789,1195,3306,1397,720,937,322,378.442674718282,282.925178822693,599.225978759062,29.1983749940635,349.244299724218,26.4902287569308,256.434950065762,271.817435011338,327.408543747724
5,"50003",2811,112,435,2371,159,218,233,856,33.614663995836,103.438918434776,953.865231762079,7.69513171803385,25.9195322778022,23.7472196613822,79.6916987733939,825.527815990292,128.337415771787
