"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10001",2341,368,217,1858,281,41,261,754,18.5235510961708,2.74619438053976,732.634643765898,140.048935589731,12.3746955528887,109.31933785553,158.572486685902,15.1208899334285,841.953981621429
1,"10002",2732,188,135,2995,237,199,228,1179,16.8594821038641,13.9763508104535,1147.66965210597,106.004786160561,53.4277957115881,70.0607651512936,122.864268264425,67.4041465220416,1217.73041725726
1,"10003",1345,92,96,1225,54,34,108,650,3.61880617798909,2.23466617603519,642.548605786518,26.0188486624131,10.187973462297,72.0714915318413,29.6376548404022,12.4226396383322,714.620097318359
1,"10004",1684,52,47,1789,90,11,128,729,6.41483508270488,0.692726393792953,722.583967748023,43.323023694748,3.35992649494063,81.7557010524929,49.7378587774529,4.05265288873358,804.339668800515
1,"10005",366,3,12,356,0,4,13,174,0,0.260806282442801,173.835700184019,0,1.21055054220695,12.4779502700838,0,1.47135682464976,186.313650454103
1,"10006",1474,639,239,1782,968,123,385,317,38.4839009480074,2.72144050193838,276.604682424926,264.942726825232,38.0735872970482,83.1546926234908,303.426627773239,40.7950277989866,359.759375048416
1,"10007",2106,887,752,1940,916,136,499,148,14.2915877193569,6.66201339201322,129.199210769217,347.053146887535,39.0965873110052,113.273933279453,361.344734606892,45.7586007030184,242.47314404867
1,"10008",825,341,190,934,459,129,104,52,5.12037761595851,4.5050437070008,44.947436395501,56.5812453384175,27.5252935049635,22.0658102237834,61.701622954376,32.0303372119643,67.0132466192844
1,"10009",1599,132,104,1612,323,79,157,559,28.7763343647759,4.53807699290809,525.13503965458,91.0379191526974,21.6899197918604,46.1258881650934,119.814253517473,26.2279967847685,571.260927819674
1,"10010",6925,2641,1572,7526,2687,1615,45,278,26.1099913323658,25.4774088201267,229.454484656366,22.0295077333504,17.3588792746524,9.40726990975124,48.1394990657162,42.8362880947791,238.861754566117
1,"10011",8731,3483,1818,4457,1685,772,179,518,49.2591774876784,41.4050891491383,428.005222404108,84.7840035056929,60.9944455679285,37.0769288778031,134.043180993371,102.399534717067,465.082151281911
1,"10013",2114,267,239,2043,374,173,256,782,33.6534417003203,11.2615459091516,735.089595513665,135.404726521417,48.3631309540826,73.0544879368277,169.058168221738,59.6246768632341,808.144083450493
1,"10015",972,43,59,901,26,15,91,463,1.89181738549693,0.986553270685049,459.920241936313,12.5224612772499,4.53203368508297,74.399336770395,14.4142786627469,5.51858695576802,534.319578706708
1,"10016",829,86,33,1013,159,58,95,335,13.2480583427913,3.94960211952381,317.811633848223,53.1815575658492,15.4853360723355,28.34810268493,66.4296159086405,19.4349381918593,346.159736533153
