"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,93.3393602473519,54.2631973427484,866.648108728919,92.5271115970532,52.7588863658021,478.892673798906,0.717896318805262,1.35785254079184,387.529512304602
1,"10002",2732,188,135,2995,237,199,228,1179,50.874903661703,34.4049878816297,1321.86756823683,13.0295003118323,20.399506882561,1150.8333339995,37.6478679730373,13.9283349290871,170.828712554172
1,"10003",1345,92,96,1225,54,34,108,650,23.9197902868265,24.3154562913713,710.147673055223,22.754623253833,22.7649726387845,571.868606574586,0.995758071212243,1.3556144169021,138.073818775257
1,"10004",1684,52,47,1789,90,11,128,729,13.4979545138689,12.3987545637427,831.570359936622,12.7417843811163,11.4392030700833,623.623985938024,0.602808094093285,0.838120165419336,207.715348724813
1,"10005",366,3,12,356,0,4,13,174,0.757461365997628,3.13263757289176,183.009975629146,0.594855748528364,2.47301147342246,167.877557081598,0.122129997302006,0.549704383956948,14.9409686215534
1,"10006",1474,639,239,1782,968,123,385,317,252.593750940766,74.7301482513402,372.861294012821,93.0270036575054,34.2425591886576,193.514527032572,159.380967659779,40.4009844018409,179.106764301528
1,"10007",2106,887,752,1940,916,136,499,148,217.011582685158,198.04744165608,231.42916918681,36.1598338439486,72.966264330541,43.9353372504816,180.6850032483,124.87836212145,187.318507616879
1,"10008",825,341,190,934,459,129,104,52,32.1985557657658,28.9920617999801,97.043405002957,13.7459479108574,20.7020798909765,21.9369546727724,17.6577349785795,7.46483244462193,74.3312914613642
1,"10009",1599,132,104,1612,323,79,157,559,34.1547126596546,26.1309883356591,656.31140339053,33.5128450500219,24.7423622307906,464.322007075869,0.556063554927149,1.25064826237645,191.724530695877
1,"10010",6925,2641,1572,7526,2687,1615,45,278,61.7459717760158,61.7571320047013,203.266262873945,52.106574163276,56.0043759308295,168.302955479246,8.07915034324043,4.57322756873106,33.476350151827
1,"10011",8731,3483,1818,4457,1685,772,179,518,135.584243134645,128.989407799274,436.078999264199,113.029567226869,117.346026915123,285.7952938078,21.0294805265685,10.1864049422469,148.716910651909
1,"10013",2114,267,239,2043,374,173,256,782,69.259761905454,62.5355733960411,905.576259487056,66.7906727463699,61.2270132384701,491.980751850496,2.38947820248786,1.16978510301854,413.429531407094
1,"10015",972,43,59,901,26,15,91,463,10.252315975612,15.3634904386245,527.679153279783,9.33223226947918,13.0489280073056,424.115688472294,0.800397556670599,2.16037091334473,103.361714188282
1,"10016",829,86,33,1013,159,58,95,335,22.2572804900293,8.06831521179097,399.77032720257,19.8189413972631,7.29881718266067,288.934334105356,2.2700651180987,0.68864484444403,110.662278163774
1,"10017",986,154,114,1192,186,80,145,343,41.2553153595565,28.7948001862041,416.981418002861,36.5036354086041,21.6002786325727,286.790628836677,4.56097187188425,6.99144417386633,130.015775386913
1,"10018",2334,229,94,2650,497,73,245,954,60.7510616434084,25.0632725481516,1112.84944362991,57.7169619982856,22.5725468718762,815.043010931126,2.9136968729905,2.34210978222406,297.622259953342
1,"10019",2560,299,303,2522,419,201,280,999,74.1919773651338,82.6778046817865,1122.23031823039,72.8139108662295,81.5073553713702,628.148850159155,1.21952388448835,1.01559303216096,493.795875268879
1,"10020",1477,166,336,1297,317,111,168,519,41.2288002382733,92.4770641142073,552.732783755898,39.4253244172413,89.4598107712891,351.19249695464,1.70439949964109,2.79179126843344,201.345740194379
1,"10021",2266,151,223,1878,348,199,139,899,38.7864754937042,57.1290614085679,940.98258894155,37.413377960554,50.152630373966,761.705863604913,1.22074998235832,6.7613807310896,179.067830930117
1,"10022",1103,118,60,1271,84,47,127,498,30.2147805312326,15.2019703414021,579.391889185291,28.9586419752408,14.1546671308941,418.124169548008,1.1182320059341,0.915663845917062,161.09410106259
1,"10023",1359,62,46,1803,147,21,116,702,15.2685506899614,11.5949190732867,790.506710429495,10.0108780882679,7.91588885777474,685.749737711652,5.14877963298091,3.5164208062276,104.565388027431
1,"10024",855,22,24,1081,100,30,44,410,5.3804938802763,6.406111345453,441.836271334746,4.53201291857336,5.69312822825156,390.059538165553,0.708919998999861,0.574426422105875,51.619047567328
3,"30001",2607,19,1294,1984,23,914,181,761,9.51644379262414,451.865975660777,479.427772490142,5.39109880329638,322.173167786637,409.111605121795,3.62040733980808,129.478573463468,70.2583796243612
