"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,81.5808943233876,52.6473796614958,881.183294909896,73.7217033671067,44.1800140778814,614.183983653355,7.2973773681107,7.96124466756192,266.504285876622
1,"10002",2732,188,135,2995,237,199,228,1179,42.5712568879888,33.6398563484103,1331.42198137509,32.6266624742101,25.6093255299602,1103.4337602739,9.49293555666087,7.54117684380799,227.410201191948
1,"10003",1345,92,96,1225,54,34,108,650,21.5516054296729,23.4879358580817,712.073653951257,19.9501834375084,20.9337739121465,537.592494359462,1.42223874589426,2.4034237389636,174.269104635656
1,"10004",1684,52,47,1789,90,11,128,729,12.0323273019081,11.121954293182,834.685499172146,9.61929988654155,8.37675100174171,702.893446246451,1.99781061528015,2.30400017872764,131.255479587658
1,"10005",366,3,12,356,0,4,13,174,0.668931841257388,3.01990829156994,183.305278102992,0.564713386155601,2.29668224107499,169.131739920929,0.0739851613406428,0.615639715446136,14.0080598315752
1,"10006",1474,639,239,1782,968,123,385,317,254.195862494588,74.7217153887015,371.42527479119,127.148426795143,34.7801008204969,162.179974218336,126.837900121966,39.7675062580509,209.118776805532
1,"10007",2106,887,752,1940,916,136,499,148,211.589218703634,183.86732568536,252.211323223684,70.9285161010242,26.248799216584,57.0551897443677,140.030519843061,157.05380613004,194.725402189764
1,"10008",825,341,190,934,459,129,104,52,27.9965367245598,27.3943209562307,103.034910268984,19.2276730534433,15.0245094660244,21.6666962488039,7.96165872185172,11.460489885543,80.6948284057475
1,"10009",1599,132,104,1612,323,79,157,559,29.9604382805496,25.1969788022915,660.368934525152,26.150110791182,19.1241121174569,492.135092937266,3.60796220726689,5.88877571400053,168.035621348304
1,"10010",6925,2641,1572,7526,2687,1615,45,278,63.4232948083144,63.0832705567897,201.18690401955,53.9546494533254,53.8429668197096,169.080646174432,7.81353474352295,7.95152010463832,30.702029645869
1,"10011",8731,3483,1818,4457,1685,772,179,518,119.12468794992,125.558807022424,456.158237513976,108.091412585862,104.715757062414,305.1305156216,9.54360341192476,19.3622733661434,149.396221524888
1,"10013",2114,267,239,2043,374,173,256,782,62.4549844552757,58.8989287706397,917.259256765866,58.9476591913683,56.6733676454624,572.937295103438,3.32938309835494,2.05057569818265,344.098513073148
1,"10015",972,43,59,901,26,15,91,463,10.642082258815,14.0766463031207,528.415557495635,9.10740606988937,12.7388626169193,352.769373850712,1.41932885358061,1.18314269255954,175.557778626765
1,"10016",829,86,33,1013,159,58,95,335,19.507309369341,8.28931057230053,401.41659371207,15.6836180266947,5.81185246193683,313.737845397503,3.63299100313657,2.35763421941776,87.5315484241888
