"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,88.9085879432766,58.3496474526259,867.397754842478,32.055889948441,56.8526979948355,24.1099747035583,34.2396727490675,697.44215859697,169.955596245509
1,"10002",2732,188,135,2995,237,199,228,1179,44.1066446968284,35.6877816493528,1328.17901799635,16.0109296311423,28.0957150656861,14.2739300888056,21.4138515605472,1148.92690751207,179.252110484275
1,"10003",1345,92,96,1225,54,34,108,650,21.4656490354594,27.27859166032,708.743003969021,7.87200786317683,13.5936411722826,10.6755876166142,16.6030040437058,629.760557996406,78.9824459726157
1,"10004",1684,52,47,1789,90,11,128,729,11.5708731309405,13.2203543498434,832.225722199828,4.31088011962155,7.25999301131891,5.47079098394865,7.74956336589477,719.078759788628,113.1469624112
1,"10005",366,3,12,356,0,4,13,174,0.653473480280629,3.14609243494892,183.2010835636,0.247186141380093,0.406287338900536,1.28081063543087,1.86528179951805,171.685457102733,11.5156264608675
1,"10006",1474,639,239,1782,968,123,385,317,241.84286185393,76.6358458485854,380.618340685262,56.3450832611404,185.49777859279,27.4563976105688,49.1794482380166,233.984860846843,146.633479838419
1,"10007",2106,887,752,1940,916,136,499,148,190.975745678446,200.961170671994,254.17643858997,27.3114465724626,163.664299105983,29.4332076951726,171.527962976821,95.3171499888903,158.85928860108
1,"10008",825,341,190,934,459,129,104,52,31.2897578557723,30.6970464800738,96.7025076558648,8.11326175617943,23.1764960995928,8.2310624872199,22.4659839928539,39.9825123171064,56.7199953387584
1,"10009",1599,132,104,1612,323,79,157,559,32.0828970330692,27.6089375886189,655.779966513638,11.3295642193183,20.7533328137509,10.7480135452917,16.8609240433272,536.406201335235,119.373765178403
1,"10010",6925,2641,1572,7526,2687,1615,45,278,60.8283908020858,65.4409484187139,201.243082760386,40.5098365802654,20.3185542218204,46.7024741689657,18.7384742497482,190.667844413371,10.5752383470153
1,"10011",8731,3483,1818,4457,1685,772,179,518,126.032055027395,148.39625312177,425.531827066134,60.196587880612,65.8354671467831,75.8987152262354,72.4975378955346,382.233673223786,43.2981538423482
1,"10013",2114,267,239,2043,374,173,256,782,62.7510336279834,67.8020212308024,907.912995196529,23.3566256109491,39.3944080170343,26.7638832053339,41.0381380254685,731.672576267258,176.240418929271
1,"10015",972,43,59,901,26,15,91,463,9.91243171855614,15.7879380648019,527.523656455432,3.81081423175824,6.1016174867979,6.49100161454251,9.29693645025941,451.589335441345,75.934321014087
1,"10016",829,86,33,1013,159,58,95,335,19.8452045374265,9.01803028775351,401.500082660577,7.45104665920271,12.3941578782238,3.65693232450008,5.36109796325342,324.098504316153,77.4015783444239
1,"10017",986,154,114,1192,186,80,145,343,36.9843050399116,29.972729195944,421.812851327273,12.6921107672886,24.2921942726231,11.88147450381,18.091254692134,319.41728188839,102.395569438883
1,"10018",2334,229,94,2650,497,73,245,954,52.9718997201941,24.2785396596258,1122.34546151131,19.4338401960914,33.5380595241026,9.66340398304255,14.6151356765833,924.784859396727,197.56060211458
1,"10019",2560,299,303,2522,419,201,280,999,71.0027997703123,80.4803092464288,1127.8347137246,26.0975065415985,44.9052932287138,31.3371249573119,49.1431842891169,941.144561038686,186.690152685917
1,"10020",1477,166,336,1297,317,111,168,519,39.5281866679149,97.2694941223759,550.30569481032,14.4426478584582,25.0855388094567,36.7627246000856,60.5067695222903,468.248395184751,82.0572996255693
1,"10021",2266,151,223,1878,348,199,139,899,35.8824569102116,60.7529162022242,941.951041314308,13.3222079438466,22.560248966365,24.7979784388957,35.9549377633285,860.597682758005,81.353358556303
1,"10022",1103,118,60,1271,84,47,127,498,27.7164058006636,16.4233663781925,580.59172555169,9.97353252489718,17.7428732757664,6.57821057118271,9.84515580700975,481.169488437357,99.422237114333
1,"10023",1359,62,46,1803,147,21,116,702,14.7692414679015,12.2727041297443,791.142343153315,5.44801888597372,9.32122258192776,4.90820413771748,7.36449999202684,691.280663449046,99.8616797042684
1,"10024",855,22,24,1081,100,30,44,410,5.12612959141475,6.4391295661449,442.248315654165,1.90320343674403,3.22292615467072,2.59938070004006,3.83974886610484,404.198300431259,38.0500152229065
3,"30001",2607,19,1294,1984,23,914,181,761,9.15876577868843,414.302541418761,518.85626769408,4.63071898059447,4.52804679809396,306.810893999361,107.4916474194,448.543401670649,70.3128660234305
3,"30002",2689,22,768,2596,26,564,199,1297,11.0678396138058,338.619620204127,1146.02607236796,5.51708000719108,5.55075960661468,229.830779119864,108.788841084263,1060.80407335098,85.2219990169799
3,"30003",2596,59,1107,2425,45,849,205,932,28.5928516187991,423.334311985837,684.748784478372,14.725349601657,13.8675020171422,309.037977713846,114.296334271991,606.351153866873,78.3976306114989
3,"30004",2582,33,1373,2095,10,1024,210,649,15.8793769337605,419.322291188377,424.567526568014,7.94828697345084,7.93108996030963,290.708459792902,128.613831395474,350.455748271483,74.1117782965314
5,"50001",868,135,338,822,258,127,115,174,42.6574548915371,55.7833816804734,191.284197590661,7.88642842631328,34.7710264652238,10.3112505259644,45.472131154509,157.732613986335,33.5515836043254
5,"50002",4145,1789,1195,3306,1397,720,937,322,432.21070290158,252.900348967433,574.582229110894,27.6596650878448,404.551037813736,28.2641348105404,224.636214156893,271.631920024133,302.950309086761
5,"50003",2811,112,435,2371,159,218,233,856,38.5215220134356,109.846389309387,942.357492995673,8.28945725001392,30.2320647634217,24.165045711138,85.6813435982487,826.007365385946,116.350127609727
5,"50004",1190,365,234,1051,176,171,187,225,96.2714037495362,54.1565904169112,263.947498035201,13.1609948479575,83.1104089015788,10.3878798211887,43.7687105957224,204.906701396033,59.0407966391678
5,"50005",2595,571,564,2670,646,234,414,604,176.020134810028,134.978503985362,709.23523779827,28.2746543255287,147.745480484499,27.6412643376288,107.337239647733,551.186723328592,158.048514469678
5,"50006",919,23,143,840,101,27,103,287,7.80649745468936,36.1306344971658,347.123448225111,1.69683426090433,6.10966319378503,8.10928038237843,28.0213541147874,278.847839545222,68.2756086798893
5,"50007",1005,7,74,984,37,142,37,508,2.36305078085056,20.264224368144,522.088604831685,0.523921303046361,1.8391294778042,4.827693580667,15.436530787477,500.857445745985,21.2311590857002
5,"50008A",1123,2,52,1035,58,39,77,660,0.671461035487476,14.6684806867904,719.829508227813,0.143732295494694,0.527728739992782,3.42124929717523,11.2472313896152,654.800686771281,65.0288214565313
5,"50008B",743,15,48,540,18,55,48,298,4.83799206609214,12.4309296650614,329.305080862746,1.05325835662778,3.78473370946435,2.86755406380838,9.56337560125299,293.679719180674,35.6253616820719
5,"50009",408,34,8,405,137,31,40,135,11.0916237962259,2.06944200938327,162.236231372649,2.18858180305168,8.90304199317419,0.464508201158339,1.60493380822493,132.809249774173,29.4269815984752
5,"50010A",1587,426,337,1389,202,167,285,355,136.157434855366,86.4523185102956,417.278835526939,19.8846786557989,116.272756199567,16.5854317557856,69.8668867545101,320.192795908618,97.086039618321
5,"50010B",202,93,65,179,54,13,34,43,32.9246318341948,19.5390941137292,23.8262676270266,13.3777010456222,19.5469307885726,6.59139017758143,12.9477039361478,20.3917386020701,3.43452902495647
5,"50011",2163,43,91,2134,39,20,137,1028,14.4913002540785,24.1144432073501,1125.74262620874,3.27848954177799,11.2128107123005,5.5449880942331,18.569455113117,1017.7908752279,107.951750980841
5,"50012",1177,51,116,1144,65,86,94,427,17.2913893667813,30.1714275562206,472.747574303344,3.6875593903477,13.6038299764336,6.87423213913172,23.2971954170888,415.403239617898,57.3443346854465
5,"50013",872,169,190,832,225,55,142,277,63.2485849406358,53.5229705523147,302.130917181078,11.5109731600831,51.7376117805527,10.9484494644718,42.5745210878429,255.1432944634,46.9876227176781
5,"50014",2057,280,219,2124,194,134,311,869,109.782025512059,63.7526260721118,1004.85864543882,21.6778055790105,88.1042199330481,14.2554168893055,49.4972091828062,833.965768788562,170.892876650261
5,"50015",1352,227,362,1381,130,318,65,272,55.4423952119688,49.2604443007086,236.654124513222,25.3895524158712,30.0528427960976,21.3490121902196,27.911432110489,224.201265399033,12.4528591141893
5,"50016",3380,698,1407,3058,708,1056,524,571,213.098948941408,250.923188400844,632.202130052694,31.8244079167866,181.274541024621,39.4821928243693,211.440995576475,502.213564876582,129.988565176111
5,"50017",2064,10,36,2115,14,23,181,795,3.35285089193924,9.38455343807273,963.347043537941,0.747676481074607,2.60517441086463,2.15340949259243,7.2311439454803,791.791264619333,171.555778918608
5,"50018",796,124,98,676,96,42,82,288,42.5045328757068,28.0136127679946,298.633041920859,9.06934207572664,33.4351907999802,6.33926476878782,21.6743479992068,271.567533899617,27.0655080212414
5,"50019",1514,189,78,1253,0,43,253,771,76.2849757213536,23.2933664876696,921.190775942597,14.961149036664,61.3238266846895,5.2252480384366,18.068118449233,747.594910363044,173.595865579553
5,"50020",4132,2041,1413,3837,2119,699,1190,157,617.726783118139,373.385764862211,355.992107780205,14.9592491276819,602.767533990457,16.5370693608737,356.848695501338,132.273278752671,223.718829027534
5,"50021",1999,282,238,2052,457,82,205,612,91.3306510255096,57.0067510550232,669.330078784294,18.5642824324721,72.7663685930374,12.8208286403422,44.185922414681,580.761389780288,88.5686890040054
5,"50022",601,21,25,495,25,17,47,261,7.1053454210607,6.8979134158028,293.768475834067,1.54618236074889,5.55916306031181,1.57728043134883,5.32063298445397,257.350498270725,36.4179775633428
5,"50023",595,2,17,520,24,24,51,260,0.658707823222724,4.60117293902892,305.04591690804,0.138506249931515,0.520201573291209,1.1271189857964,3.47405395323252,258.516616307212,46.5293006008286
5,"50024",3162,165,661,3084,309,370,223,1078,54.7547429073522,150.240383404422,1097.91586257117,11.4325948038314,43.3221481035208,35.6380459453452,114.602337459076,1031.75530470039,66.1605578707805
5,"50025",2694,134,390,2840,218,346,227,1016,45.7174497892483,102.168413312663,1095.76517816327,9.65728440516189,36.0601653840864,24.8075834868711,77.3608298257914,981.771906997316,113.99327116595
5,"50026",1647,41,73,1682,115,56,121,887,14.2677352720874,20.5352405425499,971.956671155153,3.1116154723825,11.1561197997049,4.98008009562811,15.5551604469217,877.66760393225,94.2890672229021
5,"50027",384,0,9,364,7,54,23,207,0,2.3920551176397,226.808835639155,0,0,0.577139988201556,1.81491512943815,204.987776718089,21.8210589210663
