"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10001",2341,368,217,1858,281,41,261,754,16.8290481559119,2.87946182122431,734.489386619647,141.880659372931,12.0823326007136,107.702223888342,158.709707528842,14.9617944219379,842.191610507989
1,"10002",2732,188,135,2995,237,199,228,1179,18.2724590485635,13.2571458998992,1147.38917881185,101.797856373888,55.9759146601569,71.6385721747735,120.070315422451,69.2330605600561,1219.02775098662
1,"10003",1345,92,96,1225,54,34,108,650,3.89224279698623,2.30492305248162,643.244051114228,25.9472505328541,10.4431908335347,71.4193032459259,29.8394933298403,12.7481138860163,714.663354360153
1,"10004",1684,52,47,1789,90,11,128,729,5.9497114329113,0.73177400189679,722.068756476375,43.4324151643417,3.21158168658922,81.923977940351,49.382126597253,3.94335568848601,803.992734416726
1,"10005",366,3,12,356,0,4,13,174,0,0.231298202655874,173.404726959598,0,1.17190465579766,12.4388524743391,0,1.40320285845353,185.843579433937
1,"10006",1474,639,239,1782,968,123,385,317,38.9795556590857,8.19805340770024,270.502879641432,271.502693376488,34.0130875841388,80.2922829380141,310.482249035573,42.2111409918391,350.795162579446
1,"10007",2106,887,752,1940,916,136,499,148,13.3825083347332,7.51470154852315,129.422240234438,333.296632451013,40.2249929061799,126.530056438447,346.679140785747,47.739694454703,255.952296672885
1,"10008",825,341,190,934,459,129,104,52,5.16932223149857,4.36338952667392,44.5498736289157,57.7321583201025,27.3774802267632,21.413036666814,62.9014805516011,31.7408697534371,65.9629102957297
1,"10009",1599,132,104,1612,323,79,157,559,29.2635414004742,5.20539484617582,523.983923172811,91.9267833685086,21.6369953293439,45.2379199569768,121.190324768983,26.8423901755197,569.221843129788
1,"10010",6925,2641,1572,7526,2687,1615,45,278,25.0043307482085,29.3657745924675,225.965352593587,21.8769633526588,18.0767777215912,9.5605860363959,46.8812941008673,47.4425523140587,235.525938629983
1,"10011",8731,3483,1818,4457,1685,772,179,518,41.3472537503981,42.3681086856112,435.545983736643,85.887052915223,59.8470014409321,37.4185728777922,127.234306665621,102.215110126543,472.964556614435
1,"10013",2114,267,239,2043,374,173,256,782,29.1482149129839,11.3527580307333,741.222196778651,138.342370546926,45.6233607638711,72.872974931272,167.49058545991,56.9761187946045,814.095171709923
1,"10015",972,43,59,901,26,15,91,463,1.83158305551689,0.92598600530153,459.491949766861,12.4687788020294,4.64133582083366,74.6886712490194,14.3003618575463,5.56732182613519,534.180621015881
1,"10016",829,86,33,1013,159,58,95,335,12.7253217210132,3.86123867415222,318.329151379999,54.8918845736692,15.3904767849408,27.4019901506063,67.6172062946824,19.251715459093,345.731141530605
1,"10017",986,154,114,1192,186,80,145,343,12.4344949370727,5.19270206946403,325.981679161672,79.7613947050539,22.1864166958072,43.930071029267,92.1958896421267,27.3791187652713,369.911750190939
1,"10018",2334,229,94,2650,497,73,245,954,44.0410025091062,5.35069053787409,905.013205725847,149.855030602227,20.2894829747356,75.7846361463183,193.896033111333,25.6401735126097,980.797841872165
1,"10019",2560,299,303,2522,419,201,280,999,32.8849090372679,13.3390464406684,951.505256712401,150.783434910661,53.6304251274516,76.9684526381582,183.668343947929,66.96947156812,1028.47370935056
1,"10020",1477,166,336,1297,317,111,168,519,32.1617300080474,8.079648904648,477.653966575155,92.316491865094,30.8401626688904,46.6027201548443,124.478221873141,38.9198115735384,524.256686729999
1,"10021",2266,151,223,1878,348,199,139,899,40.3473063393964,17.0802960296217,838.958334726604,69.6930255579685,39.7682179450546,32.2188714460243,110.040331897365,56.8485139746763,871.177206172628
1,"10022",1103,118,60,1271,84,47,127,498,5.83881023513897,3.45324090643885,489.230394640143,41.2791921918551,14.6234986980194,71.4349100731728,47.1180024269941,18.0767396044583,560.665304713316
1,"10023",1359,62,46,1803,147,21,116,702,9.86254224962523,1.31537633515723,689.873240329657,66.7379209079195,6.24937448473093,44.4571559816823,76.6004631575448,7.56475081988816,734.330396311339
1,"10024",855,22,24,1081,100,30,44,410,9.47029467752198,2.07567232081379,397.510779759313,25.1554789278496,7.87740140154937,13.0023322083671,34.6257736053716,9.95307372236317,410.51311196768
3,"30001",2607,19,1294,1984,23,914,181,761,1.79658327309749,80.1191927741377,677.793454980317,10.4874231481274,113.630564612945,58.6482700719103,12.2840064212249,193.749757387083,736.441725052227
3,"30002",2689,22,768,2596,26,564,199,1297,2.05108238478865,48.6268937147586,1245.0979672439,11.898381465224,110.694524747195,77.6339090294116,13.9494638500126,159.321418461954,1322.73187627332
3,"30003",2596,59,1107,2425,45,849,205,932,3.39982068423103,61.299543415193,865.908416788865,20.4355563799691,117.573468182326,68.873857114971,23.8353770642001,178.873011597519,934.782273903836
3,"30004",2582,33,1373,2095,10,1024,210,649,0.70813259502187,83.8313416714986,564.143443570799,4.77810670440108,132.580252298663,73.674470570009,5.48623929942295,216.411593970162,637.817914140809
5,"50001",868,135,338,822,258,127,115,174,14.6587399672151,8.40919076220468,152.354141726924,60.7835463053419,29.3578246943408,26.8726866836626,75.4422862725571,37.7670154565455,179.226828410586
5,"50002",4145,1789,1195,3306,1397,720,937,322,30.6087705658379,29.1463337853618,264.540028454415,537.647896461218,210.54343561515,188.140145059403,568.256667027056,239.689769400512,452.680173513818
5,"50003",2811,112,435,2371,159,218,233,856,10.0863789316767,15.9332401727835,829.86001773203,75.7163613095582,64.5482899736933,93.3309998667564,85.8027402412349,80.4815301464768,923.191017598786
5,"50004",1190,365,234,1051,176,171,187,225,11.4723800377558,9.95713118592164,204.990459011766,83.1807016576898,48.8972066857077,56.1029015695039,94.6530816954456,58.8543378716294,261.09336058127
