"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,85.552963083536,56.1834267495849,872.809808425019,28.9201058179129,56.6328572656232,23.0685943240206,33.1148324255642,702.037167219416,170.772641205603
1,"10002",2732,188,135,2995,237,199,228,1179,43.7807589587531,36.3972546866298,1327.50626740212,15.4439803154484,28.3367786433047,15.6546585590881,20.7425961275417,1148.18891538749,179.317352014627
1,"10003",1345,92,96,1225,54,34,108,650,22.1800544975876,24.6999134012396,709.616691889704,8.01723438031622,14.1628201172714,10.7548229549769,13.9450904462627,629.637510021235,79.979181868469
1,"10004",1684,52,47,1789,90,11,128,729,12.3588895142472,11.7978160019896,832.902504509169,4.40906944070466,7.94982007354257,5.03551413937095,6.76230186261865,718.837507147772,114.064997361397
1,"10005",366,3,12,356,0,4,13,174,0.713049097401565,3.22285355573921,182.713777155806,0.252842232594755,0.460206864806809,1.40064160066006,1.82221195507915,170.991024063107,11.7227530926993
1,"10006",1474,639,239,1782,968,123,385,317,246.787294509744,78.5481527880056,375.590351513353,52.5722746879224,194.215019821821,30.2009181923446,48.347234595661,236.154930549613,139.43542096374
1,"10007",2106,887,752,1940,916,136,499,148,192.998073509487,209.374668648842,244.172706009551,25.3352006347388,167.662872874748,32.0446063168358,177.330062332006,95.3286629862112,148.84404302334
1,"10008",825,341,190,934,459,129,104,52,29.5072391495511,28.9568027846674,99.7774126364124,6.95878400849516,22.5484551410559,9.20524149837669,19.7515612862907,40.1501884895518,59.6272241468606
1,"10009",1599,132,104,1612,323,79,157,559,30.7802659973387,26.2316812802628,658.922922373753,10.942455979358,19.8378100179807,11.0897006291025,15.1419806511603,537.299332262293,121.62359011146
1,"10010",6925,2641,1572,7526,2687,1615,45,278,56.1257424844725,64.1555903849004,205.906687337974,34.6053744834314,21.5203680010411,47.0987229512668,17.0568674336336,194.965515906348,10.9411714316257
1,"10011",8731,3483,1818,4457,1685,772,179,518,124.857175260309,151.56477879582,424.169374333206,55.8276888469235,69.0294864133853,83.2760669878381,68.2887118079821,381.139551382531,43.0298229506747
1,"10013",2114,267,239,2043,374,173,256,782,61.7441075428018,64.2839274081835,912.167071213236,21.6145626732751,40.1295448695267,27.4304719721811,36.8534554360025,732.752908304711,179.414162908525
1,"10015",972,43,59,901,26,15,91,463,9.82666125811447,16.0260626871442,528.063521279975,3.45565281948523,6.37100843862924,7.06705574707751,8.95900694006666,451.943812997614,76.1197082823612
1,"10016",829,86,33,1013,159,58,95,335,20.3675589710532,8.54027557580499,400.227098412056,7.05434927646696,13.3132096945863,3.56948576043589,4.9707898153691,323.346648830478,76.8804495815783
1,"10017",986,154,114,1192,186,80,145,343,39.4015660713243,32.1396013821437,416.270871410608,13.5108807712563,25.890685300068,13.4754095380856,18.6641918440582,316.113252267866,100.157619142742
1,"10018",2334,229,94,2650,497,73,245,954,56.7596600747954,25.7081971589537,1114.79958463895,19.1564015424585,37.6032585323369,10.9274771084915,14.7807200504621,922.673773111569,192.125811527386
1,"10019",2560,299,303,2522,419,201,280,999,69.2524120238622,82.9037154460272,1125.88664965476,23.5178760011437,45.7345360227186,34.8961707314665,48.0075447145607,939.472778664376,186.413870990389
1,"10020",1477,166,336,1297,317,111,168,519,41.5976297959237,93.7257334188354,552.093306367596,14.4670333161041,27.1305964798196,38.0587728982889,55.6669605205465,467.168752311757,84.9245540558398
1,"10021",2266,151,223,1878,348,199,139,899,34.8460693257968,59.6500397867454,942.587395398449,11.8862264343419,22.9598428914549,25.7664060932444,33.883633693501,859.775191140878,82.8122042575701
1,"10022",1103,118,60,1271,84,47,127,498,28.0158859292603,15.4943133050072,579.916287185236,9.90424101040155,18.1116449188588,6.60525929727705,8.88905400773013,479.400189976639,100.516097208597
1,"10023",1359,62,46,1803,147,21,116,702,14.472561018995,12.7207843308399,790.78468398644,5.07792484428393,9.39463617471108,5.42675118895366,7.29403314188621,690.992318749893,99.7923652365473
1,"10024",855,22,24,1081,100,30,44,410,5.09634853407569,6.09269959523079,441.758499469958,1.86218225147902,3.23416628259668,2.6029564567597,3.48974313847108,403.73006498582,38.0284344841376
3,"30001",2607,19,1294,1984,23,914,181,761,9.54350587486674,475.072665139156,458.960419556472,4.71574904846313,4.82775682640361,377.274602292578,97.7980628465786,379.84427271045,79.1161468460217
3,"30002",2689,22,768,2596,26,564,199,1297,10.7470447196788,370.866575072802,1114.32619260762,5.31565145041322,5.43139326926553,274.247856793927,96.6187182788749,1016.28668676056,98.0395058470665
3,"30003",2596,59,1107,2425,45,849,205,932,28.8350083135034,502.827469713682,603.926035728891,14.2545901809483,14.5804181325551,396.073361886734,106.754107826948,519.48206115361,84.4439745752805
3,"30004",2582,33,1373,2095,10,1024,210,649,16.4069286227089,432.279671589091,410.961699734935,8.17061803795199,8.23631058475694,320.45214706495,111.827524524141,320.633308021685,90.32839171325
5,"50001",868,135,338,822,258,127,115,174,41.1217959592213,58.6169871840575,190.00049229738,8.02723618977408,33.0945597694472,11.3765964221982,47.2403907618593,155.93512504419,34.0653672531896
5,"50002",4145,1789,1195,3306,1397,720,937,322,410.694342253211,268.219865349923,581.739398640831,28.9217558783655,381.772586374846,27.283034721122,240.936830628801,271.486433984674,310.252964656156
5,"50003",2811,112,435,2371,159,218,233,856,35.8843166473603,101.484625884356,952.718816057735,7.47691894436387,28.4073977029964,23.0673622257458,78.4172636586098,826.716762913597,126.002053144138
5,"50004",1190,365,234,1051,176,171,187,225,89.1824562251228,52.641918281166,272.020528794563,13.7731254942181,75.4093307309047,9.75541705974053,42.8865012214255,204.768887759745,67.2516410348184
5,"50005",2595,571,564,2670,646,234,414,604,161.844867682319,145.363897714609,711.355882831984,29.1127349398338,132.732132742485,27.6335050279861,117.730392686623,548.35650273993,162.999380092055
5,"50006",919,23,143,840,101,27,103,287,7.35126616870418,34.612256229074,349.157991057396,1.53564129783767,5.81562487086651,7.5970046686434,27.0152515604306,279.552774273984,69.6052167834118
5,"50007",1005,7,74,984,37,142,37,508,2.30040067038108,18.8587934742277,523.625592784625,0.511744263610927,1.78865640677015,4.80785657847585,14.0509368957519,501.35672607661,22.2688667080151
5,"50008A",1123,2,52,1035,58,39,77,660,0.660545099719987,14.5533606194086,719.971899993769,0.144446426550867,0.516098673169121,3.49774628057864,11.05561433883,654.800386723093,65.1715132706761
5,"50008B",743,15,48,540,18,55,48,298,4.64117937109109,12.8805641497636,328.323073619732,0.969957078005974,3.67122229308511,3.06911995333324,9.81144419643035,293.425820200896,34.897253418836
5,"50009",408,34,8,405,137,31,40,135,10.6419161017981,2.06923457644805,163.21699843253,2.37249097613574,8.26942512566238,0.476050966720341,1.59318360972771,133.374256436782,29.842741995748
5,"50010A",1587,426,337,1389,202,167,285,355,127.080637544057,83.3885477848415,430.026659230003,20.0347426073735,107.045894936683,15.3106927929094,68.0778549919321,321.215049631791,108.811609598211
5,"50010B",202,93,65,179,54,13,34,43,33.0332134978013,19.6864399336325,23.6970987667797,13.4087389501304,19.6244745476709,7.00069135527185,12.6857485783606,20.2954698243495,3.4016289424302
5,"50011",2163,43,91,2134,39,20,137,1028,14.059228232739,24.3567289414816,1127.22735178599,3.14760315629892,10.9116250764401,5.59723121785406,18.7594977236275,1019.16538063723,108.06197114876
5,"50012",1177,51,116,1144,65,86,94,427,16.0232349733958,29.9781859925505,475.712500364474,3.62430092649113,12.3989340469047,6.78956084467365,23.1886251478768,417.423569528338,58.2889308361356
