"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,80.4055009101905,55.6822371458668,879.37485672613,27.9715505882227,52.4339503219678,21.2113268376099,34.470910308257,705.20722067076,174.16763605537
1,"10002",2732,188,135,2995,237,199,228,1179,41.0739803862831,34.7649059271749,1329.33661794733,14.8941662835236,26.1798141027595,13.6332331463759,21.131672780799,1149.39016757133,179.946450375997
1,"10003",1345,92,96,1225,54,34,108,650,22.3565312307814,25.4094952446069,708.859143643856,8.01679845056129,14.3397327802201,10.3583407169522,15.0511545276548,629.755649313032,79.1034943308238
1,"10004",1684,52,47,1789,90,11,128,729,11.7918953905683,12.2369225330864,832.94199499024,4.22264494097262,7.56925044959568,5.09752900894583,7.13939352414062,719.078237118064,113.863757872176
1,"10005",366,3,12,356,0,4,13,174,0.655483163907719,3.09494977842885,183.004146649701,0.235904484586203,0.419578679321516,1.22916837086557,1.86578140756328,171.544967149512,11.4591795001894
1,"10006",1474,639,239,1782,968,123,385,317,243.593618541124,80.4243152588553,375.585000756046,55.3132657246068,188.280352816517,27.5738313944576,52.8504838643977,234.369672940379,141.215327815667
1,"10007",2106,887,752,1940,916,136,499,148,181.858692645451,221.243545391258,243.931031097322,26.2632523107499,155.595440334701,27.9884966392414,193.255048752017,98.5869329298653,145.344098167457
1,"10008",825,341,190,934,459,129,104,52,28.1123913381564,32.1395732365545,97.7646395281659,7.08315648146081,21.0292348566956,8.50523103811571,23.6343421984388,40.1421806095786,57.6224589185873
1,"10009",1599,132,104,1612,323,79,157,559,28.6506796290132,27.8503910807209,660.048497145356,10.2509054119975,18.3997742170158,10.7563730329419,17.094018047779,538.928570398573,121.119926746783
1,"10010",6925,2641,1572,7526,2687,1615,45,278,55.2794303802281,66.1428735162873,205.048827575073,35.0859784224287,20.1934519577994,48.1366186391449,18.0062548771424,193.836230751606,11.212596823467
1,"10011",8731,3483,1818,4457,1685,772,179,518,116.548115952104,140.158671179815,444.522855634552,50.0787424043915,66.4693735477121,71.5050995228887,68.6535716569259,398.693371425828,45.829484208724
1,"10013",2114,267,239,2043,374,173,256,782,67.9452217879702,66.4485302380681,903.898191056322,24.5891375122027,43.3560842757676,25.5826772941278,40.8658529439402,731.858399844924,172.039791211398
1,"10015",972,43,59,901,26,15,91,463,9.98621425941833,15.3653902306442,527.396138782953,3.67498768712855,6.31122657228978,6.05146241756835,9.31392781307583,452.109601246763,75.2865375361896
1,"10016",829,86,33,1013,159,58,95,335,19.7426280952875,8.70342681819572,402.072088350353,7.16044361732461,12.5821844779629,3.4570432708147,5.24638354738103,324.968253500808,77.1038348495453
1,"10017",986,154,114,1192,186,80,145,343,35.3102823362101,31.5670120177909,421.205936677556,12.2375801841822,23.0727021520279,11.7987449081371,19.7682671096537,319.589788909433,101.616147768122
1,"10018",2334,229,94,2650,497,73,245,954,53.7456127990467,24.9857666485826,1120.58566567641,18.695016640472,35.0505961585747,9.98047243874863,15.005294209834,925.784796830687,194.800868845724
1,"10019",2560,299,303,2522,419,201,280,999,74.8089309431141,85.0220465037314,1118.77474243595,26.1291009098672,48.6798300332469,33.6790817890452,51.3429647146862,937.962601870214,180.812140565735
1,"10020",1477,166,336,1297,317,111,168,519,38.4163410756368,96.1141402184004,551.91365778048,14.0195283641948,24.396812711442,35.5563215089584,60.5578187094421,468.709218931176,83.2044388493036
1,"10021",2266,151,223,1878,348,199,139,899,33.010075643414,61.346478491167,945.00383067237,12.1666574823981,20.8434181610158,24.7519446749796,36.5945338161874,862.493188224478,82.5106424478917
1,"10022",1103,118,60,1271,84,47,127,498,27.2490277617087,16.6879139116365,579.999190575541,9.72918414732896,17.5198436143798,6.69935970062727,9.98855421100927,480.502417194228,99.4967733813138
1,"10023",1359,62,46,1803,147,21,116,702,15.3778844938178,12.2590356114487,789.97319142471,5.6362255909785,9.74165890283934,4.97675430105835,7.28228131039036,690.104259673245,99.8689317514654
1,"10024",855,22,24,1081,100,30,44,410,4.85233713807521,6.33992465818774,442.2796596241,1.89108051129455,2.96125662678066,2.45103069896677,3.88889395922097,404.393107337587,37.8865522865133
3,"30001",2607,19,1294,1984,23,914,181,761,9.61716276630539,350.184923410921,583.279402582157,4.91373088075485,4.70343188555054,240.901649205985,109.283274204936,515.738060038296,67.5413425438617
3,"30002",2689,22,768,2596,26,564,199,1297,11.0880208050026,273.328936231806,1210.73101428099,5.58098378542294,5.50703701957967,168.069039484909,105.259896746897,1120.95128141437,89.7797328666221
3,"30003",2596,59,1107,2425,45,849,205,932,29.8583432845202,358.991059257196,748.15653420229,15.2547164946296,14.6036267898906,243.220408834979,115.770650422218,672.288825815124,75.8677083871655
3,"30004",2582,33,1373,2095,10,1024,210,649,16.598881539849,317.714614596929,526.467371655803,8.49106337016235,8.10781816968666,197.0331399407,120.681474656228,444.576083485541,81.8912881702626
5,"50001",868,135,338,822,258,127,115,174,40.472490044813,57.6877445900824,191.645870383357,7.70578666669257,32.7667033781204,10.9508748253189,46.7368697647635,156.766326725385,34.8795436579719
5,"50002",4145,1789,1195,3306,1397,720,937,322,423.469431015786,236.913423804461,600.808871095043,26.9520021091703,396.517428906616,28.382234420241,208.53118938422,272.028190058138,328.780681036905
5,"50003",2811,112,435,2371,159,218,233,856,35.7150583126277,99.5586005579215,954.719805579399,7.58567463320393,28.1293836794238,23.1529735405216,76.4056270173999,826.206747081929,128.51305849747
5,"50004",1190,365,234,1051,176,171,187,225,92.184218309787,50.0530238665164,271.495547826496,14.1008754472971,78.0833428624899,10.0342086891,40.0188151774164,204.164874080509,67.3306737459872
5,"50005",2595,571,564,2670,646,234,414,604,164.7018100077,124.748226934886,729.272398127619,29.1367061879952,135.565103819705,24.7514558650594,99.9967710698266,553.156351695357,176.116046432262
5,"50006",919,23,143,840,101,27,103,287,7.15153525642097,32.3859877569564,350.638326458216,1.49778063716457,5.6537546192564,7.09905028720059,25.2869374697558,278.71166577795,71.9266606802661
5,"50007",1005,7,74,984,37,142,37,508,2.39494748532946,18.682464387298,523.873160224542,0.507068051473686,1.88787943385577,4.61884746225401,14.063616925044,501.28975452884,22.5834056957021
5,"50008A",1123,2,52,1035,58,39,77,660,0.63145774487979,13.3696064591413,720.947328660511,0.146844663414327,0.484613081465463,3.31070473360928,10.058901725532,653.822684101514,67.1246445589976
5,"50008B",743,15,48,540,18,55,48,298,4.84109084884649,11.415273574979,330.539028566902,1.1198178202812,3.72127302856529,2.82717973396297,8.58809384101602,293.770732008992,36.7682965579099
5,"50009",408,34,8,405,137,31,40,135,10.8871254067232,1.9553631323276,163.170988368075,2.22615794654895,8.66096746017424,0.463539442685694,1.49182368964191,133.5498830412,29.6211053268748
5,"50010A",1587,426,337,1389,202,167,285,355,128.294970207382,79.0962430185458,433.59176781264,20.7542323836353,107.540737823747,15.5249199032285,63.5713231153173,320.333533139083,113.258234673557
5,"50010B",202,93,65,179,54,13,34,43,33.3308818097349,19.0952721830492,23.6974193435504,13.1126298297015,20.2182519800334,6.62181199906958,12.4734601839796,20.2285067389409,3.46891260460954
5,"50011",2163,43,91,2134,39,20,137,1028,14.5680132334089,22.4527008010517,1127.11445089015,3.24339987918296,11.3246133542259,5.26983750481715,17.1828632962346,1018.04701397642,109.067436913732
5,"50012",1177,51,116,1144,65,86,94,427,16.8708244614474,28.319467545177,476.013117674384,3.7060749048215,13.1647495566259,6.57022341360285,21.7492441315742,416.47427834627,59.5388393281141
5,"50013",872,169,190,832,225,55,142,277,60.0382490632953,52.2154591552247,305.251005136192,11.4932054395966,48.5450436236987,11.4509958864981,40.7644632687267,253.355125511091,51.8958796251015
5,"50014",2057,280,219,2124,194,134,311,869,105.027092636423,58.5404186185843,1014.60282432713,21.5720776050387,83.4550150313845,13.3480494815876,45.1923691369966,833.249585034418,181.353239292714
5,"50015",1352,227,362,1381,130,318,65,272,50.4524202361996,47.0612605186809,242.504777535717,20.0788813591414,30.3735388770582,20.4402777619739,26.620982756707,229.446768955102,13.0580085806152
5,"50016",3380,698,1407,3058,708,1056,524,571,200.205573966321,223.689066574672,671.382712953018,31.2329834144552,168.972590551866,37.2292661435613,186.45980043111,504.848210041507,166.534502911511
5,"50017",2064,10,36,2115,14,23,181,795,3.33377840536273,8.71910796233433,963.925126773878,0.760596933261192,2.57318147210154,2.04517777095833,6.673930191376,791.718725522198,172.20640125168
5,"50018",796,124,98,676,96,42,82,288,40.6685151846927,24.1432174671138,305.436838202595,8.35015801877806,32.3183571659146,5.49081282073418,18.6524046463796,274.064023685212,31.3728145173835
5,"50019",1514,189,78,1253,0,43,253,771,72.031363449715,20.8723295452132,927.588031881531,15.039164235255,56.99219921446,4.91973682507664,15.9525927201365,748.098940553704,179.489091327827
5,"50020",4132,2041,1413,3837,2119,699,1190,157,598.51581030108,387.768089765773,357.761114093487,15.356150043494,583.159660257586,16.2110883014863,371.557001464287,130.628671619757,227.132442473731
5,"50021",1999,282,238,2052,457,82,205,612,87.7232608531929,53.7094798710958,676.410104295981,18.3749190745505,69.3483417786424,12.329574236249,41.3799056348468,582.884568182203,93.5255361137772
