"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,85.3016654573624,56.6731076666268,872.992065981309,80.130198008353,46.7605303471284,594.119775713519,4.95644884244078,9.76300411200448,278.672438345747
1,"10002",2732,188,135,2995,237,199,228,1179,44.8124138327412,35.4579093911721,1326.68816111348,41.1437481742207,33.5185828557886,988.815451223436,3.51803618297655,1.76062472737022,337.61340071174
1,"10003",1345,92,96,1225,54,34,108,650,21.8382293882,26.6961987514408,708.240589737876,20.6705115608284,24.2106350293778,505.085940130273,0.981121112005682,2.33178126671208,203.140797932167
1,"10004",1684,52,47,1789,90,11,128,729,11.8580469372734,12.5598633391751,832.948010563206,9.57199181335528,9.37641061086427,699.391957053105,1.86967322469913,2.72790024835233,133.079197218728
1,"10005",366,3,12,356,0,4,13,174,0.670653331539929,3.33732722844542,182.957918921865,0.514942780929632,2.41322045505173,167.214190873751,0.120329066703622,0.800049226461502,15.5776819109009
1,"10006",1474,639,239,1782,968,123,385,317,243.097755814522,77.228094121827,379.611161814839,148.507191442684,28.4840667550536,150.716397105412,94.4338202649633,48.6561145658019,228.716723121936
1,"10007",2106,887,752,1940,916,136,499,148,184.833039761254,220.723273298195,241.31779505021,41.083226303925,23.0314087083395,90.463849073813,143.534292599948,197.510512270266,150.69288214965
1,"10008",825,341,190,934,459,129,104,52,28.7563735351522,30.6532017161368,98.4278463156452,16.6840549622348,13.7150670928538,26.5181174721777,11.1495054308118,16.1878541709386,71.2136113131036
1,"10009",1599,132,104,1612,323,79,157,559,30.6680357680902,26.4989255797648,659.102988382758,29.4474823897108,23.8032629290735,459.201689391394,1.08623505247448,2.54406945600201,199.705023421612
1,"10010",6925,2641,1572,7526,2687,1615,45,278,56.1483043460981,61.2622859642365,209.699596044866,42.7296154779325,47.2468677603091,187.2594613054,11.6106533987555,11.9283971139119,22.0474305948655
1,"10011",8731,3483,1818,4457,1685,772,179,518,112.168127352344,141.64554118901,446.333500303345,89.6541037651152,104.466514391264,325.969784886777,21.2751791554952,35.9908201862602,119.319508465354
1,"10013",2114,267,239,2043,374,173,256,782,62.5753187925393,63.6571405355957,912.08406439034,39.4774372416652,27.1607317211086,719.435667117988,22.5692619825505,36.0055005660571,192.181938793467
1,"10015",972,43,59,901,26,15,91,463,9.58524451920194,16.0340621268749,528.373024632836,7.82962448962739,13.6511889127816,409.171072725067,1.62234341033356,2.23147225687704,119.037122255364
1,"10016",829,86,33,1013,159,58,95,335,20.9626607621993,9.12986406810371,399.631036275207,19.3121588341886,7.91048667612819,279.695863950403,1.48986608964076,1.0822311134415,119.9134849124
1,"10017",986,154,114,1192,186,80,145,343,36.3528140927843,30.1409625108313,421.038880611613,24.8963907238775,14.8809505749919,310.627009870787,11.2855164764665,15.0638670085029,110.246693834427
1,"10018",2334,229,94,2650,497,73,245,954,53.0696197529663,24.6662004867477,1119.90044402594,51.2127339447235,22.0888741658459,769.524103929888,1.67805527271446,2.47826595529865,350.177391962511
1,"10019",2560,299,303,2522,419,201,280,999,65.7036053142197,80.5262933565924,1132.15289368781,48.5765742109815,75.6392432718957,863.134199506538,16.8974835401013,4.72295716432428,269.009927796519
1,"10020",1477,166,336,1297,317,111,168,519,38.9945009214732,95.1847922081536,552.482221575311,28.338722255086,51.296392751652,439.407935330064,10.4670363271894,43.7089636716885,112.941700331099
1,"10021",2266,151,223,1878,348,199,139,899,35.1815086393569,58.9972484345019,943.554654029126,32.7478983151535,54.6404224203152,739.924885666763,2.28284158683117,4.16984725509443,203.384265724477
1,"10022",1103,118,60,1271,84,47,127,498,29.4575271823444,16.6088741299095,578.485269892767,25.1836310536366,12.9257028790172,445.972201706519,4.06438543822687,3.5580970358156,132.319073502197
1,"10023",1359,62,46,1803,147,21,116,702,14.8536653801117,11.8646713245222,790.549995619727,13.3845148911889,9.99782844887667,650.043972160029,1.3072801014746,1.72407052125068,140.271679437626
1,"10024",855,22,24,1081,100,30,44,410,4.90933563773225,6.25883266364597,442.594330365004,3.96554588645544,4.97844331487147,389.581297415416,0.820349120727593,1.12637648599015,52.8136701997164
3,"30001",2607,19,1294,1984,23,914,181,761,9.7513594520465,392.027312075879,541.000887295687,6.26659498409599,380.985134621697,364.870772510244,2.69235110744179,10.5863838755402,175.588863225002
3,"30002",2689,22,768,2596,26,564,199,1297,10.9963077689763,330.836653342059,1153.56202427758,8.46347895403045,319.417695444177,824.764538756539,2.01952292833341,11.2218676498079,328.424480421007
3,"30003",2596,59,1107,2425,45,849,205,932,29.9689177051637,440.473364456582,666.618033929053,21.8356091936652,288.815946515262,604.138657532463,7.49940931146026,151.412641177326,62.1953021665553
3,"30004",2582,33,1373,2095,10,1024,210,649,16.4305259049379,369.36245457766,476.021863608147,10.6455412758387,205.372205794398,427.79277792837,4.50503582610182,163.244973711555,47.32898907878
5,"50001",868,135,338,822,258,127,115,174,44.666722455827,50.6901256071675,195.114209587504,24.6326856725952,36.8119874474268,112.704069396653,19.1833570501425,13.0135645803118,81.6814125932843
5,"50002",4145,1789,1195,3306,1397,720,937,322,445.345023551291,218.226422583711,594.919601723327,37.5467646969791,32.5096536613892,293.209060303954,407.602839448049,185.491999579207,301.526626475298
5,"50003",2811,112,435,2371,159,218,233,856,36.3850591610197,84.1428378088854,969.020478834062,35.0844764451306,79.811965661856,644.901762663282,1.17739107805295,4.15086779254052,323.846456627044
5,"50004",1190,365,234,1051,176,171,187,225,91.178047493111,44.8045630310342,276.954871275249,47.6673508332086,21.5451788571741,159.036445233779,43.0281516942481,22.6995206236188,117.520075395743
5,"50005",2595,571,564,2670,646,234,414,604,169.121584804944,119.42549116272,730.676228025543,143.132580813482,88.1757759570465,373.216890488217,25.4485765631244,30.6727918700084,356.990351308957
5,"50006",919,23,143,840,101,27,103,287,7.46924779312934,30.6348227472317,353.217632917331,5.47295019256186,25.5463706279545,253.305110825736,1.55415181865054,4.57259187016731,99.3737962514172
5,"50007",1005,7,74,984,37,142,37,508,2.37310750946356,17.8944693058146,525.649735783864,1.62345444976069,13.2356636178357,492.264660570564,0.517262196121188,4.09781688077546,32.8868816840251
5,"50008A",1123,2,52,1035,58,39,77,660,0.675972846775858,12.6827317978888,722.012778196884,0.485888881439205,9.14043431093307,637.004833324495,0.145530384961668,3.34363192727036,84.8635735351845
5,"50008B",743,15,48,540,18,55,48,298,5.13235184465059,10.8827611353511,330.309777295352,3.87872902976939,9.00792510704961,280.212236749182,1.0880366353648,1.70440712964452,49.8752755414883
5,"50009",408,34,8,405,137,31,40,135,10.9373850171222,1.84063646870345,162.863201423685,7.51124420757228,1.15255944459802,125.386091317482,2.94491652626147,0.494562797905421,36.9649075477801
5,"50010A",1587,426,337,1389,202,167,285,355,130.870303779006,71.8362818710545,437.960564040848,121.516348408691,31.5489022070378,203.441378838254,8.82906705637351,39.691375780776,234.154400801177
