"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10001",2341,368,217,1858,281,41,261,754,0.119350754363368,0.184619251980201,0.463960303569838,0.295988771929712,0.196783817316274,0.110437941916404,0.41533952629308,0.381403069296475,0.574398245486242
1,"10002",2732,188,135,2995,237,199,228,1179,0.124066015104262,0.158979406714008,0.436612652339555,0.262731907719774,0.217624435934582,0.047946029519641,0.386797922824035,0.37660384264859,0.484558681859196
1,"10003",1345,92,96,1225,54,34,108,650,0.124063444711854,0.166991921729053,0.560001722386439,0.244608644991567,0.189979509575266,0.0774185957464404,0.36867208970342,0.356971431304318,0.637420318132879
1,"10004",1684,52,47,1789,90,11,128,729,0.12971475188845,0.176309682406092,0.423681277810571,0.242433387092652,0.192558963062887,0.0619005814290616,0.372148138981102,0.368868645468979,0.485581859239633
1,"10005",366,3,12,356,0,4,13,174,0.131358108300346,0.171715345419078,0.490225856952367,0.221686100853073,0.187970961876007,0.0353512830257611,0.353044209153419,0.359686307295084,0.525577139978128
1,"10006",1474,639,239,1782,968,123,385,317,0.0719804962662186,0.163806125803005,0.329731661220589,0.280227788631648,0.208830806618401,0.12761547262409,0.352208284897866,0.372636932421406,0.457347133844679
1,"10007",2106,887,752,1940,916,136,499,148,0.0283063320176853,0.132649443921178,0.120468507490418,0.329167062541058,0.209643497068018,0.189232238729361,0.357473394558744,0.342292940989195,0.309700746219779
1,"10008",825,341,190,934,459,129,104,52,0.0171746572037786,0.0747112097104785,0.108715108941539,0.110320456788475,0.179540618508725,0.0904999370998817,0.127495113992254,0.254251828219203,0.199215046041421
1,"10009",1599,132,104,1612,323,79,157,559,0.122449079264032,0.170650099043148,0.417902806599121,0.217908762770285,0.205829276770838,0.0583656772667527,0.340357842034318,0.376479375813986,0.476268483865873
1,"10010",6925,2641,1572,7526,2687,1615,45,278,0.0149317282880604,0.0328454675244163,0.0582758286613622,0.00678403594144085,0.00916345521830354,0.00439496981442853,0.0217157642295013,0.0420089227427198,0.0626707984757907
