"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10001",2341,368,217,1858,281,41,261,754,0.123006388276996,0.137431334920481,0.387413694951467,0.27129031344318,0.239471347066804,0.0626926501888644,0.394296701720176,0.376902681987286,0.450106345140331
1,"10002",2732,188,135,2995,237,199,228,1179,0.121778487777792,0.137549323730737,0.472021808768623,0.286264401307678,0.245561874222803,0.0583720871206377,0.40804288908547,0.38311119795354,0.530393895889261
1,"10003",1345,92,96,1225,54,34,108,650,0.122304148163828,0.133734808430581,0.539897512277373,0.278908269973412,0.254564863910821,0.0498494099900112,0.40121241813724,0.388299672341402,0.589746922267384
1,"10004",1684,52,47,1789,90,11,128,729,0.112094934228153,0.13779187107115,0.451633965144407,0.271036415782528,0.233580253623144,0.0651335207728159,0.383131350010682,0.371372124694294,0.516767485917223
1,"10005",366,3,12,356,0,4,13,174,0.131909011805414,0.132811304960872,0.487864901075946,0.252625226838061,0.244834083684437,0.0275355172075452,0.384534238643475,0.377645388645309,0.515400418283491
1,"10006",1474,639,239,1782,968,123,385,317,0.0776781888950937,0.132034342037057,0.396913118622439,0.386126757436198,0.263446838635098,0.125014552921649,0.463804946331292,0.395481180672155,0.521927671544089
1,"10007",2106,887,752,1940,916,136,499,148,0.0201225747378241,0.0329844054780177,0.230824941852866,0.261919330773053,0.27511426025151,0.126776785811463,0.282041905510877,0.308098665729527,0.357601727664329
1,"10008",825,341,190,934,459,129,104,52,0.019292127577025,0.0412771208969705,0.139300671456954,0.126402329422311,0.179386888621186,0.0925492105301207,0.145694456999336,0.220664009518157,0.231849881987075
1,"10009",1599,132,104,1612,323,79,157,559,0.110478212429125,0.126635791702352,0.389479470677317,0.304097332525478,0.239720867215253,0.0672493052193936,0.414575544954603,0.366356658917605,0.45672877589671
1,"10010",6925,2641,1572,7526,2687,1615,45,278,0.0127057668221589,0.0271562724426636,0.0757110683894901,0.00618125778100201,0.0107033520994614,0.00512105862929413,0.0188870246031609,0.037859624542125,0.0808321270187842
1,"10011",8731,3483,1818,4457,1685,772,179,518,0.0178521644904047,0.0377027232221765,0.114130373163503,0.0190698431926951,0.0332787947417125,0.0159627025648839,0.0369220076830998,0.070981517963889,0.130093075728387
1,"10013",2114,267,239,2043,374,173,256,782,0.114543054612676,0.140711332793087,0.44623323132165,0.29935675778579,0.260738954601861,0.0705941089487478,0.413899812398466,0.401450287394948,0.516827340270398
1,"10015",972,43,59,901,26,15,91,463,0.131235807666926,0.135765685193584,0.515428678364494,0.278263312135703,0.245715024632381,0.0737471537387095,0.409499119802629,0.381480709825964,0.589175832103204
1,"10016",829,86,33,1013,159,58,95,335,0.117561541299893,0.141084078226495,0.449906251226687,0.298739944084229,0.229816087683881,0.0860122285053971,0.416301485384122,0.370900165910376,0.535918479732084
1,"10017",986,154,114,1192,186,80,145,343,0.120849745172324,0.133193922669697,0.430368147536277,0.296151966989992,0.266920697371026,0.0952108500101643,0.417001712162316,0.400114620040724,0.525578997546441
1,"10018",2334,229,94,2650,497,73,245,954,0.115798334422443,0.130789087597954,0.454849673218318,0.295298725321032,0.240133793027045,0.0765828273417333,0.411097059743475,0.370922880624999,0.531432500560051
1,"10019",2560,299,303,2522,419,201,280,999,0.120367959408576,0.143926128475673,0.46994655382177,0.274781121557189,0.232400048571949,0.0651456637777492,0.395149080965765,0.376326177047622,0.535092217599519
1,"10020",1477,166,336,1297,317,111,168,519,0.137277881021417,0.164434137154688,0.451963180654102,0.266467708684834,0.189257944014302,0.0624082102875143,0.40374558970625,0.35369208116899,0.514371390941616
1,"10021",2266,151,223,1878,348,199,139,899,0.132061654293331,0.150642979416796,0.446252718873855,0.24977076106293,0.196538659638027,0.0310149499311511,0.381832415356261,0.347181639054823,0.477267668805006
1,"10022",1103,118,60,1271,84,47,127,498,0.114936747806117,0.137652913074901,0.513489705101348,0.312493108357321,0.249957698003914,0.0803502811231508,0.427429856163438,0.387610611078815,0.593839986224499
1,"10023",1359,62,46,1803,147,21,116,702,0.123668104616532,0.138964570963559,0.549273204411765,0.267943151985739,0.242130072522351,0.0703870595773882,0.391611256602272,0.38109464348591,0.619660263989154
1,"10024",855,22,24,1081,100,30,44,410,0.127825679305827,0.142347831247761,0.497845024491116,0.255250535235559,0.23781981633979,0.0404097029497645,0.383076214541386,0.380167647587551,0.538254727440881
3,"30001",2607,19,1294,1984,23,914,181,761,0.332146512872453,0.280025746704445,0.303632047501043,0.327839740000616,0.0710681178773733,0.0646497632509592,0.659986252873069,0.351093864581818,0.368281810752002
3,"30002",2689,22,768,2596,26,564,199,1297,0.34580976335779,0.362119950083144,0.531833157879747,0.322701659224464,0.11517641321223,0.0552172481515712,0.668511422582253,0.477296363295374,0.587050406031318
3,"30003",2596,59,1107,2425,45,849,205,932,0.330047135653788,0.333376776150386,0.379227853598728,0.329780194383083,0.0877168677139015,0.0625208714379919,0.659827330036871,0.421093643864288,0.44174872503672
3,"30004",2582,33,1373,2095,10,1024,210,649,0.328324649208468,0.225673208693146,0.279261829188548,0.334899172845049,0.0770639361190251,0.0796024176345422,0.663223822053517,0.302737144812171,0.35886424682309
5,"50001",868,135,338,822,258,127,115,174,0.0853855996843763,0.0590313295119402,0.365647981271551,0.329498943473873,0.123040947046396,0.0751701128117408,0.414884543158249,0.182072276558336,0.440818094083292
5,"50002",4145,1789,1195,3306,1397,720,937,322,0.019852855053742,0.0258597597873425,0.224207772423797,0.320380385427673,0.195836906274957,0.111268008328511,0.340233240481415,0.221696666062299,0.335475780752308
5,"50003",2811,112,435,2371,159,218,233,856,0.105996266194824,0.0921693866056554,0.355400411638285,0.318087393307049,0.182287714851429,0.0527779705161121,0.424083659501873,0.274457101457084,0.408178382154397
5,"50004",1190,365,234,1051,176,171,187,225,0.058069481382696,0.0734388131074955,0.318967352046973,0.278081003657929,0.166328114185814,0.0802622917836631,0.336150485040625,0.23976692729331,0.399229643830636
