"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10001",2341,368,217,1858,281,41,261,754,90.4984483947839,54.9114027318249,870.474873920401,31.9116937755781,58.5867546192058,21.2908139177295,33.6205888140954,700.89237981998,169.582494100421
1,"10002",2732,188,135,2995,237,199,228,1179,45.1300287619567,32.7554452655525,1330.11434792144,17.2676073882197,27.862421373737,12.4127774789014,20.342667786651,1150.56034193013,179.554005991316
1,"10003",1345,92,96,1225,54,34,108,650,22.1409028021292,23.7718822985657,709.840012577627,8.40260069852217,13.7383021036071,9.41184932460155,14.3600329739642,629.8141087585,80.025903819127
1,"10004",1684,52,47,1789,90,11,128,729,12.2129547290397,11.3950911559341,833.602088071579,4.52439979648827,7.68855493255139,4.67369985341066,6.7213913025234,718.33232642589,115.269761645689
1,"10005",366,3,12,356,0,4,13,174,0.719457526211948,2.95350847005037,182.994418151518,0.267270745658248,0.4521867805537,1.14639282483466,1.80711564521571,171.397243792416,11.597174359102
1,"10006",1474,639,239,1782,968,123,385,317,254.821704131769,72.6102410318729,373.688951589717,54.8786022716627,199.943101860106,24.7750074041909,47.835233627682,239.206875380379,134.482076209338
1,"10007",2106,887,752,1940,916,136,499,148,188.052093515128,212.612341150532,247.427856624301,26.3829145644745,161.669178950653,28.6354248655899,183.976916284942,97.8567364509464,149.571120173355
1,"10008",825,341,190,934,459,129,104,52,31.2848862984714,28.5672238994854,98.467291505736,8.15624286342494,23.1286434350465,7.94455589191151,20.6226680075739,39.6176360424588,58.8496554632772
1,"10009",1599,132,104,1612,323,79,157,559,30.8065861146605,25.8945447224303,658.746243092063,11.5730151024476,19.233571012213,10.3021001062248,15.5924446162055,536.486496135389,122.259746956674
1,"10010",6925,2641,1572,7526,2687,1615,45,278,65.6693970080854,60.5418351982747,201.408727458516,45.6827637129678,19.9866332951176,42.559636926538,17.9821982717367,190.167288256458,11.241439202058
1,"10011",8731,3483,1818,4457,1685,772,179,518,131.484925366834,138.423637018281,430.531706474168,60.936904237255,70.548021129579,70.0512266377207,68.3724103805601,387.455216352465,43.0764901217025
1,"10013",2114,267,239,2043,374,173,256,782,63.8160010390883,58.4836904650784,915.236100538754,22.8511169006004,40.9648841384879,22.3889005670052,36.0947898980732,736.748704258576,178.487396280178
1,"10015",972,43,59,901,26,15,91,463,10.6036811967614,14.4670646415896,528.313194586613,4.02007670016913,6.58360449659223,5.64775226624549,8.81931237534408,452.884292036185,75.4289025504284
