"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10001",2341,368,217,1858,281,41,261,754,15.9741453670866,2.77468394741601,734.380813824111,145.333160177848,12.2597992311187,103.507219722264,161.307305544934,15.0344831785348,837.888033546374
1,"10002",2732,188,135,2995,237,199,228,1179,18.6396860912231,15.0465265636119,1145.00927586681,101.848783074558,54.0657411416023,74.1513973542765,120.488469165781,69.1122677052142,1219.16067322108
1,"10003",1345,92,96,1225,54,34,108,650,3.52042908520658,2.45470270935291,643.250124361973,25.8028296459448,10.2227215929217,72.4269701109147,29.3232587311514,12.6774243022746,715.677094472888
1,"10004",1684,52,47,1789,90,11,128,729,6.59702846566906,0.76465439583997,722.624544417654,44.2809606245844,3.28360786142213,80.5519664614741,50.8779890902535,4.0482622572621,803.176510879128
1,"10005",366,3,12,356,0,4,13,174,0,0.294100228546184,173.58235806706,0,1.16784787120956,12.2857304552978,0,1.46194809975574,185.868088522357
1,"10006",1474,639,239,1782,968,123,385,317,34.8884315611268,9.14405908010248,272.856638097208,274.342997408834,35.0343182969271,75.8073648367448,309.23142896996,44.1783773770296,348.664002933952
1,"10007",2106,887,752,1940,916,136,499,148,13.7216311866532,6.58262714777477,129.513130651395,336.500323000533,39.7183389104294,122.405874120695,350.221954187186,46.3009660582042,251.91900477209
1,"10008",825,341,190,934,459,129,104,52,5.20627956004028,4.48681200878608,44.6534195257237,55.1756624764106,28.1406753537075,22.939562942094,60.3819420364509,32.6274873624936,67.5929824678177
1,"10009",1599,132,104,1612,323,79,157,559,27.9147870410682,5.3518813677328,524.488134860846,92.1325732641198,21.9404277929224,44.5188712760824,120.047360305188,27.2923091606552,569.007006136929
1,"10010",6925,2641,1572,7526,2687,1615,45,278,26.5213431731,24.4349425687912,230.088200739757,22.3205252659017,17.4035572615115,9.43474989680941,48.8418684390017,41.8384998303028,239.522950636567
1,"10011",8731,3483,1818,4457,1685,772,179,518,48.1014764966025,39.9043353613485,431.776376801096,86.177035017913,61.4436174078526,34.5263509687564,134.278511514516,101.347952769201,466.302727769852
1,"10013",2114,267,239,2043,374,173,256,782,30.5210252994915,11.8692763704826,738.879987022927,139.79551412506,48.2330732824819,69.3627593680499,170.316539424551,60.1023496529645,808.242746390977
1,"10015",972,43,59,901,26,15,91,463,1.93568852201361,1.04952611958276,459.45312839484,12.2428863583352,4.61887360709564,74.502839478804,14.1785748803488,5.66839972667841,533.955967873644
1,"10016",829,86,33,1013,159,58,95,335,14.4871234556529,4.57242566127479,316.798280073872,53.5155830418614,14.7948272572383,28.4470275511162,68.0027064975143,19.3672529185131,345.245307624988
1,"10017",986,154,114,1192,186,80,145,343,13.598960081464,5.26796780450228,324.087837525292,77.6846326236971,22.2774862646978,46.5506459652335,91.2835927051611,27.5454540692001,370.638483490525
1,"10018",2334,229,94,2650,497,73,245,954,44.9148500211699,4.83940869854895,904.547348864898,144.673184390668,20.2355386504256,81.825023800503,189.588034411838,25.0749473489745,986.372372665401
1,"10019",2560,299,303,2522,419,201,280,999,35.3498026881728,14.6326390535819,948.581873571086,145.941517392272,54.7621833550616,81.4186676619681,181.291320080445,69.3948224086435,1030.00054123305
1,"10020",1477,166,336,1297,317,111,168,519,29.027483770625,8.08107194288898,480.437832297291,98.2344492224679,30.0887067516336,41.9547633775641,127.261932993093,38.1697786945226,522.392595674855
1,"10021",2266,151,223,1878,348,199,139,899,46.059043031204,15.9087103117535,835.080906309859,70.7920882418405,38.9361184153985,32.1030433266067,116.851131273045,54.844828727152,867.183949636466
1,"10022",1103,118,60,1271,84,47,127,498,5.16194412978023,3.28129919899489,488.362406841225,40.4333458709885,14.4539311372017,73.037599404553,45.5952900007687,17.7352303361966,561.400006245778
1,"10023",1359,62,46,1803,147,21,116,702,10.2962229181121,1.25878939022643,689.71472318114,67.0094374536906,6.29044644891157,44.1317369153087,77.3056603718026,7.549235839138,733.846460096448
1,"10024",855,22,24,1081,100,30,44,410,10.0377495994881,2.07884845072872,398.096154672237,25.1063382747166,7.84060827357406,13.0829212049421,35.1440878742047,9.91945672430278,411.179075877179
3,"30001",2607,19,1294,1984,23,914,181,761,1.70050154197427,81.5448606193012,675.961021864835,10.3406351389011,116.879936502004,54.4034532643854,12.0411366808754,198.424797121305,730.36447512922
3,"30002",2689,22,768,2596,26,564,199,1297,1.86288206475745,51.8108509151446,1242.60871212889,12.1298265443687,114.286533988947,73.2683327271199,13.9927086091262,166.097384904092,1315.87704485601
3,"30003",2596,59,1107,2425,45,849,205,932,3.37219121377308,72.0149127684676,855.105455711273,20.9402640734804,117.070330922368,69.1312229170279,24.3124552872535,189.085243690835,924.236678628301
3,"30004",2582,33,1373,2095,10,1024,210,649,0.728039730497349,78.224683736631,570.165231287559,4.70509105879813,140.639110642377,65.7311518802961,5.43313078929548,218.863794379008,635.896383167855
5,"50001",868,135,338,822,258,127,115,174,13.7474855663207,8.54101255961438,152.003869208163,61.6388291365038,29.4048290003753,25.8118049635206,75.3863147028245,37.9458415599897,177.815674171684
5,"50002",4145,1789,1195,3306,1397,720,937,322,31.0847354686339,28.7473148431693,264.455996676914,571.107556069479,193.254902285332,173.101987752945,602.192291538113,222.002217128501,437.557984429859
5,"50003",2811,112,435,2371,159,218,233,856,10.229136150921,12.890878895613,833.783524186623,77.2005005842597,66.1378393369444,90.5401425480973,87.4296367351807,79.0287182325574,924.32366673472
5,"50004",1190,365,234,1051,176,171,187,225,10.9098166331987,11.4131536465131,204.948582444226,80.5322916466178,48.8005885781533,57.4321289247689,91.4421082798165,60.2137422246663,262.380711368995
5,"50005",2595,571,564,2670,646,234,414,604,42.8119490020337,15.3444395785773,545.996253485045,232.00170112235,65.7190227409311,117.844663069554,274.813650124384,81.0634623195084,663.840916554599
5,"50006",919,23,143,840,101,27,103,287,6.31934550541774,1.94746774132588,279.202675321205,50.2236488254504,7.98805468136441,45.0062030327202,56.5429943308682,9.93552242269029,324.208878353925
5,"50007",1005,7,74,984,37,142,37,508,3.11361414658032,13.4043865341691,489.432012497591,13.696549992937,15.4580167103549,10.1362952131761,16.8101641395173,28.862403244524,499.568307710767
5,"50008A",1123,2,52,1035,58,39,77,660,3.28639858692377,2.60035494499752,651.682658509264,28.9661441002173,12.1000205226201,36.2804315429738,32.2525426871411,14.7003754676176,687.963090052238
5,"50008B",743,15,48,540,18,55,48,298,1.23039939298513,3.58024406274878,292.096926983595,8.49573114794734,17.007706303704,22.7286071670532,9.72613054093247,20.5879503664528,314.825534150648
5,"50009",408,34,8,405,137,31,40,135,11.1623576238535,2.22603000677964,120.820145886972,24.2688472492243,7.80619026736854,10.0687337423104,35.4312048730779,10.0322202741482,130.888879629282
5,"50010A",1587,426,337,1389,202,167,285,355,11.090421078716,10.4066347425358,334.31965377805,101.790396560706,53.9924711244321,128.250646964136,112.880817639422,64.3991058669679,462.570300742185
5,"50010B",202,93,65,179,54,13,34,43,3.30064728182954,0.963597747943063,39.8097916773867,21.3286755700564,3.64405270378756,9.89790072735215,24.629322851886,4.60765045173062,49.7076924047389
5,"50011",2163,43,91,2134,39,20,137,1028,2.99434893352078,1.53962266409541,1022.70424181259,18.2510260656528,5.83305295716835,113.68685813351,21.2453749991735,7.37267562126375,1136.3910999461
5,"50012",1177,51,116,1144,65,86,94,427,4.97438645613061,6.01916664113963,416.500985077801,29.9800044995653,26.1451457904814,37.9760194009043,34.9543909556959,32.164312431621,454.477004478705
5,"50013",872,169,190,832,225,55,142,277,17.0017558921046,4.03057498035476,255.975623649559,87.2175593672846,15.4572687593669,40.1887217978403,104.219315259389,19.4878437397216,296.164345447399
5,"50014",2057,280,219,2124,194,134,311,869,14.4782104024748,8.21923461492186,846.673025527722,95.9128767762972,42.0866881892366,173.167064836613,110.391087178772,50.3059228041585,1019.84009036433
5,"50015",1352,227,362,1381,130,318,65,272,12.1262491304979,18.8981388335766,243.087385879352,28.7982876171148,24.2470230192295,15.1140193937577,40.9245367476127,43.1451618528061,258.20140527311
5,"50016",3380,698,1407,3058,708,1056,524,571,43.1277643712718,51.4110276585186,476.656658966129,243.209578719653,175.27604852313,106.83034921604,286.337343090925,226.687076181648,583.487008182169
5,"50017",2064,10,36,2115,14,23,181,795,1.00417359367948,1.59978527308288,791.890349451636,6.51543326312254,6.71657706795814,167.648051383641,7.51960685680203,8.31636234104102,959.538400835277
5,"50018",796,124,98,676,96,42,82,288,7.84591227481401,3.17620212684193,276.991814800596,43.3404281884367,12.0064976254298,27.4453420100984,51.1863404632507,15.1826997522717,304.437156810694
5,"50019",1514,189,78,1253,0,43,253,771,0,2.89651579488226,767.409239851026,0,13.0933392730433,239.834256805918,0,15.9898550679255,1007.24349665694
5,"50020",4132,2041,1413,3837,2119,699,1190,157,14.4306359832909,16.0895312070683,129.396080127613,792.548276782849,211.42785757318,185.357502771508,806.97891276614,227.517388780249,314.753582899121
5,"50021",1999,282,238,2052,457,82,205,612,37.2823731394933,5.85062165678616,569.032762553488,121.834061832051,22.4359661799151,61.5547609956521,159.116434971544,28.2865878367012,630.58752354914
5,"50022",601,21,25,495,25,17,47,261,1.4286486446643,1.20395138058448,257.602787006328,12.6088083039789,5.08414452636791,29.5712928574796,14.0374569486432,6.2880959069524,287.174079863808
5,"50023",595,2,17,520,24,24,51,260,1.72245329347177,1.65041769093438,256.477544373426,11.6494528393913,7.65187668474029,31.8738528901448,13.3719061328631,9.30229437567467,288.351397263571
5,"50024",3162,165,661,3084,309,370,223,1078,26.1797223800091,26.3610858736253,1024.33650032758,101.936986610087,70.3427662650715,53.705417200509,128.116708990096,96.7038521386968,1078.04191752809
5,"50025",2694,134,390,2840,218,346,227,1016,16.7166458115817,25.9218939663069,972.874067195334,89.6998020796197,73.5445247304644,65.2095429632518,106.416447891201,99.4664186967713,1038.08361015859
5,"50026",1647,41,73,1682,115,56,121,887,8.39903635830079,4.05341550035464,873.101896216807,54.9357105601537,17.0636462027149,49.5241701294033,63.3347469184544,21.1170617030695,922.62606634621
5,"50027",384,0,9,364,7,54,23,207,0.471849283836001,4.48762298842186,200.342768869793,3.17657717783979,12.0605786005275,9.04978304545432,3.6484264616758,16.5482015889494,209.392551915247
5,"50028",1173,42,217,1100,34,143,111,542,2.58450193295355,9.97248718504671,529.799819916432,15.6978297581001,43.0321240602689,52.8979743943969,18.2823316910536,53.0046112453157,582.697794310829
5,"50029",1656,47,141,1340,97,36,149,697,7.3714211789483,2.57969755166494,686.859563109122,46.3316401173181,10.7358324100003,91.5911852515624,53.7030612962664,13.3155299616652,778.450748360684
5,"50030",1076,4,30,979,0,27,76,462,0,1.84608102345805,459.354579888687,0,8.22507651425518,68.4224289137614,0,10.0711575377132,527.777008802449
5,"50031",557,17,163,527,10,81,49,169,0.683659048949398,5.14800374058832,164.216237580179,4.65110525067416,23.4327842349459,21.6028333579133,5.33476429962355,28.5807879755342,185.819070938092
5,"50032",439,13,3,446,0,12,33,223,0,0.862928858254124,221.748712404318,0,3.52901231658199,29.8221369013068,0,4.39194117483611,251.570849305625
5,"50033",905,9,33,881,28,20,55,424,1.90492943863367,1.35720221992016,420.704654648636,13.3859703958716,5.83114663467369,35.9383489334548,15.2908998345053,7.18834885459385,456.643003582091
5,"50034",2620,285,170,2075,166,118,248,1009,9.22747969061504,7.55967381665586,992.403348717068,84.739279417461,37.5139922321047,124.932132258711,93.966759108076,45.0736660487605,1117.33548097578
5,"50035",1919,204,130,1806,202,111,203,910,13.6858207732698,8.00860966624374,888.614285253308,99.1926971896274,32.1376561230551,71.5994887734103,112.878517962897,40.1462657892988,960.213774026719
5,"50036",4,0,0,5,0,1,1,2,0,0.068581773212446,1.87491091870012,0,0.308468668660964,0.551605987595617,0,0.37705044187341,2.42651690629574
5,"50037",547,16,90,557,27,49,42,198,2.07852084187172,3.44277681034188,192.549647898195,12.5863409424866,13.4450701923135,16.5540924997963,14.6648617843583,16.8878470026554,209.103740397991
5,"50038",521,13,90,513,33,88,32,186,2.9200271294462,6.32466221810856,175.795137480102,12.7211585303252,12.8790460959803,8.65790716955525,15.6411856597714,19.2037083140888,184.453044649657
5,"50039",817,125,65,835,166,99,80,265,15.8171739878991,6.6021772062784,242.789599020152,41.252682267482,21.669660304268,19.6671750598659,57.0698562553811,28.2718375105464,262.456774080017
5,"50040",1124,276,158,1004,330,42,171,306,25.1430092917191,3.03628713539074,278.175743184411,110.270434096583,12.3520874631141,49.4675529016075,135.413443388302,15.3883745985048,327.643296086018
5,"5011B",1518,92,52,1343,113,24,150,494,7.91274037753657,1.58712636080022,484.861834403567,55.2045848745825,7.22063619529788,87.0023224370379,63.1173252521191,8.8077625560981,571.864156840605
5,"5017B",504,1,6,469,6,2,47,171,0.415142301670271,0.145482928382425,170.774816933253,2.77624518429237,0.570814893467705,44.1741960941738,3.19138748596264,0.716297821850129,214.949013027427
7,"70001",2287,24,276,2071,4,457,315,889,0.250369882368295,29.6255813525712,860.161561774926,1.87926098698865,152.457263999391,160.29358023542,2.12963086935695,182.082845351962,1020.45514201035
7,"70002",4386,68,1652,3902,19,1260,736,1118,1.33212401110164,96.3568651404415,1021.5041898276,8.80475085410142,368.256070524012,357.878769554508,10.1368748652031,464.612935664453,1379.38295938211
7,"70003",4941,50,743,5238,16,583,684,2011,1.12175839039225,38.8637807512657,1970.81062410972,7.48095858344137,195.777468215482,481.011047671819,8.60271697383362,234.641248966748,2451.82167178154
7,"70004",3772,28,416,3501,0,513,584,1742,0,37.4569531926177,1704.48018633152,0,169.412144831818,414.160785036311,0,206.869098024436,2118.64097136783
7,"7001A",2267,29,564,1958,20,381,225,536,1.40522432668056,24.9891654491932,511.231360354119,9.31867147282609,109.211835041508,106.733497728447,10.7238957995067,134.201000490701,617.964858082567
7,"7004A",982,1,96,1230,0,155,160,534,0,10.2035209706735,523.589865314191,0,50.6678579577861,109.415410212221,0,60.8713789284595,633.005275526413
9,"90001",1578,4,63,1463,0,22,97,733,0,1.56020385373688,732.460961330597,0,6.60154050937998,90.4586076492287,0,8.16174436311686,822.919568979825
9,"90002",925,4,39,931,2,13,83,542,0.123797690794026,0.939062492435262,540.700661818087,0.950729907376596,3.98655755458414,78.3570269215543,1.07452759817062,4.92562004701941,619.057688739642
9,"90003",416,0,92,422,0,63,22,195,0,4.76016781383587,190.083055002658,0,12.8517048241747,10.1410382599071,0,17.6118726380106,200.224093262565
9,"90004",685,0,118,675,1,82,29,425,0.068916584181324,6.9276703215605,415.774374380901,0.47287682721728,17.345079839303,12.6314115308185,0.541793411398604,24.2727501608635,428.40578591172
9,"90005",169,0,9,136,1,0,12,89,0.065434160823118,0,87.7324322570868,0.481174909380971,0,11.8258800444775,0.546609070204089,0,99.5583123015643
9,"90006",1393,0,53,1198,26,6,115,683,1.974325584865,0.404577771033784,679.892847129543,12.1240856509926,1.77742623110755,100.951299129726,14.0984112358576,2.18200400214133,780.844146259269
9,"90007",267,0,5,259,0,13,12,136,0,0.77659808036905,134.866791302769,0,4.10192788610666,8.45724500561783,0,4.87852596647571,143.324036308387
9,"90008",337,1,17,328,1,6,24,194,0.0828287085642352,0.411776686826771,192.791168504902,0.465185281154722,1.74253400741848,21.9525714516548,0.548013989718957,2.15431069424525,214.743739956556
9,"90009",212,0,3,203,0,9,20,86,0,0.579160600842175,85.6713422395321,0,2.73992326724591,17.3679574098388,0,3.31908386808809,103.039299649371
9,"90010",760,4,22,823,0,15,105,448,0,0.984473308808902,445.904565148105,0,4.4882438968392,101.054686159761,0,5.4727172056481,546.959251307866
9,"90011",127,3,2,124,0,1,6,69,0,0.0685285725591933,68.4765171041138,0,0.300364613447535,6.22833168795296,0,0.368893186006729,74.7048487920668
11,"110101",366,0,15,339,3,16,22,208,0.214107638160279,1.07319521709741,205.607969345439,1.43378197895489,4.94958620239925,15.8028363248229,1.64788961711517,6.02278141949665,221.410805670262
11,"110201",255,1,23,271,9,35,29,107,0.636563919877955,2.17888486223465,104.003480918552,4.25663198266793,11.0860125877068,14.1926686934075,4.89319590254589,13.2648974499415,118.196149611959
11,"110202",118,1,6,112,2,9,11,51,0.143904626268879,0.569128245912687,49.9649656036909,0.945048289162968,2.77304669523875,7.32576905834561,1.08895291543185,3.34217494115143,57.2907346620365
11,"110301",277,1,7,262,2,13,17,166,0.142734996558419,0.91285055772486,163.977358117244,0.960944684794527,4.05665940280396,12.0903537442648,1.10367968135295,4.96950996052882,176.067711861509
11,"110303",83,1,3,88,3,11,5,46,0.225163257049884,0.870401544025729,43.7958163973982,1.34382544584168,2.53342972696507,2.32189888483934,1.56898870289157,3.4038312709908,46.1177152822375
11,"110401",172,0,8,154,0,4,8,123,0,0.282711781810004,120.426896198727,0,1.26231160824767,7.13014090271155,0,1.54502339005767,127.557037101439
11,"110402",178,1,10,145,0,0,6,108,0,0,106.33600268252,0,0,6.53343677081529,0,0,112.869439453336
11,"110404",29,0,0,28,1,2,0,19,0.0826635114444838,0.154008993493279,16.7685754339647,0.398693626016657,0.478341045697923,0.651044796746943,0.481357137461141,0.632350039191203,17.4196202307117
13,"130001",973,5,422,862,0,441,120,279,0,36.0294838807401,242.056947701023,0,85.4797629317419,35.407708951597,0,121.509246812482,277.46465665262
13,"130002",1802,8,1304,1709,18,1074,221,232,1.33300754117546,29.9667873230531,202.010384223918,8.32807828676094,147.817994215067,66.3302887781316,9.6610858279364,177.78478153812,268.340673002049
13,"130003",2263,20,1239,1951,2,1097,344,403,0.149788339088979,46.3482727269607,357.187860667515,0.924434378211747,232.883155605958,110.61697759349,1.07422271730073,279.231428332919,467.804838261006
13,"130004",224,0,115,188,0,34,39,63,0,2.02070772529517,61.3510886001209,0,11.4504196914101,27.0272974155415,0,13.4711274167052,88.3783860156623
13,"130005",2438,22,1682,2467,79,1341,316,321,5.75991357914929,34.1818994609815,282.813522168928,35.6844743825805,183.197528737618,98.2339317470568,41.4443879617297,217.3794281986,381.047453915985
13,"130006",120,0,39,107,2,45,3,43,0.155029895575973,4.53540936217607,36.8574580967496,0.888903225853063,2.80882957107627,1.52844511371422,1.04393312142904,7.34423893325234,38.3859032104638
13,"130007",2308,9,1559,2012,0,1330,328,389,0,55.1994996895483,332.957526371389,0,253.119028086171,75.5671696698837,0,308.318527775719,408.524696041272
13,"130008",562,1,348,626,7,313,110,166,0.534454075393465,19.542414370808,145.76065812001,3.25054213934703,69.5486249533786,36.9584619876211,3.78499621474049,89.0910393241866,182.719120107631
13,"130009",103,2,20,88,0,27,13,53,0,3.23500364121386,46.5233393289831,0,9.18191957994948,4.38928546480037,0,12.4169232211633,50.9126247937834
13,"130010",1540,7,973,1558,17,885,198,318,1.08731396832598,37.7761439480946,279.147026551588,7.97643586449496,128.403432545367,62.7207735480404,9.06374983282094,166.179576493462,341.867800099628
13,"130011",78,0,12,65,0,12,3,43,0,1.11966277319861,39.1378941856281,0,2.60594562871766,1.8120822105458,0,3.72560840191627,40.9499763961739
13,"130012",1507,3,951,1800,7,1115,234,385,0.487023686100956,60.2375570999108,325.398727294641,3.31045406769928,159.376839147589,72.4102982668517,3.79747775380024,219.6143962475,397.809025561493
13,"130013",2795,12,1278,2509,19,1067,415,779,1.26793634218039,69.2834534987773,708.296736294266,9.06075658490304,245.748662964566,160.218143535308,10.3286929270834,315.032116463344,868.514879829574
13,"130014",519,0,268,464,10,195,105,128,0.734385384372907,12.1083701790763,115.151380308611,4.8000203480724,64.0748572230413,35.7065240611278,5.5344057324453,76.1832274021176,150.857904369738
13,"130015",2174,16,1398,2198,6,1450,498,402,0.447030545912512,55.7677052761302,347.01233416239,2.78138513615564,393.068240996846,102.962903919261,3.22841568206815,448.835946272976,449.975238081652
13,"130016",259,0,159,249,13,157,54,71,1.11246931589112,20.3778480086047,47.1125977359297,6.03392924245745,40.5647051714077,7.90038783395705,7.14639855834857,60.9425531800124,55.0129855698868
