district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
028,128049,63635,53164,808,3989,91,1597,4765,49.696,41.518,0.631,3.115,0.071,1.247,3.721
02A,89067,77516,7601,185,1394,35,742,1594,87.031,8.534,0.208,1.565,0.039,0.833,1.79
02B,40251,30462,6261,104,536,30,845,2013,75.68,15.555,0.258,1.332,0.075,2.099,5.001
032,132253,74261,40493,449,7475,202,3968,5405,56.151,30.618,0.34,5.652,0.153,3.0,4.087
033,128317,111659,8164,273,3958,96,1128,3039,87.018,6.362,0.213,3.085,0.075,0.879,2.368
036,128117,109202,11994,390,1275,96,2553,2607,85.236,9.362,0.304,0.995,0.075,1.993,2.035
039,118557,55760,26435,560,19842,59,10242,5659,47.032,22.297,0.472,16.736,0.05,8.639,4.773
03A,78402,53257,12846,354,4218,58,4748,2921,67.928,16.385,0.452,5.38,0.074,6.056,3.726
03B,39409,31729,3655,104,1886,22,824,1189,80.512,9.275,0.264,4.786,0.056,2.091,3.017
040,115478,29198,79356,374,3093,46,1014,2397,25.284,68.72,0.324,2.678,0.04,0.878,2.076
041,116108,31823,78818,300,2181,62,1049,1875,27.408,67.883,0.258,1.878,0.053,0.903,1.615
043,116032,32260,75386,309,4493,44,1056,2484,27.803,64.97,0.266,3.872,0.038,0.91,2.141
045,115380,24156,85569,403,1667,27,1228,2330,20.936,74.163,0.349,1.445,0.023,1.064,2.019
046,118418,63115,41549,766,2921,86,6758,3223,53.298,35.087,0.647,2.467,0.073,5.707,2.722
09A,86114,70523,4668,149,8356,23,590,1805,81.895,5.421,0.173,9.703,0.027,0.685,2.096
09B,42316,26366,3891,112,10093,19,596,1239,62.307,9.195,0.265,23.851,0.045,1.408,2.928
23A,39501,12834,21600,100,2005,8,1528,1426,32.49,54.682,0.253,5.076,0.02,3.868,3.61
23B,77943,21330,50579,248,2180,56,1119,2431,27.366,64.892,0.318,2.797,0.072,1.436,3.119
27A,42352,14472,24310,254,1102,22,898,1294,34.171,57.4,0.6,2.602,0.052,2.12,3.055
27B,42537,24294,15708,171,768,18,448,1130,57.113,36.928,0.402,1.805,0.042,1.053,2.657
27C,42711,34798,5837,160,551,14,267,1084,81.473,13.666,0.375,1.29,0.033,0.625,2.538
29A,42641,36930,3990,170,462,19,178,892,86.607,9.357,0.399,1.083,0.045,0.417,2.092
29B,41755,27464,9882,172,1548,50,760,1879,65.774,23.667,0.412,3.707,0.12,1.82,4.5
29C,42661,35538,4519,170,855,23,320,1236,83.303,10.593,0.398,2.004,0.054,0.75,2.897
30A,82284,60837,13076,230,1800,35,4220,2086,73.935,15.891,0.28,2.188,0.043,5.129,2.535
30B,41104,36015,3240,161,462,15,384,827,87.619,7.882,0.392,1.124,0.036,0.934,2.012
31A,42639,28360,9456,176,1503,32,1682,1430,66.512,22.177,0.413,3.525,0.075,3.945,3.354
31B,84634,74858,4946,269,1790,71,878,1822,88.449,5.844,0.318,2.115,0.084,1.037,2.153
34A,77898,48100,22797,275,1980,139,1381,3226,61.747,29.265,0.353,2.542,0.178,1.773,4.141
34B,42823,37346,2810,84,1340,36,360,847,87.21,6.562,0.196,3.129,0.084,0.841,1.978
35A,42419,37847,2729,144,412,18,359,910,89.222,6.433,0.339,0.971,0.042,0.846,2.145
35B,85278,78945,2925,184,1420,15,400,1389,92.574,3.43,0.216,1.665,0.018,0.469,1.629
37A,41434,16835,21498,115,508,30,1220,1228,40.631,51.885,0.278,1.226,0.072,2.944,2.964
37B,85349,70725,10339,204,1139,32,1452,1458,82.866,12.114,0.239,1.335,0.037,1.701,1.708
38A,45179,26466,16652,156,404,7,606,888,58.58,36.858,0.345,0.894,0.015,1.341,1.966
38B,42463,31616,7462,93,1539,17,710,1026,74.455,17.573,0.219,3.624,0.04,1.672,2.416
38C,41517,37870,1993,93,481,11,453,616,91.216,4.8,0.224,1.159,0.026,1.091,1.484
42A,41198,32694,4715,62,2359,17,400,951,79.358,11.445,0.15,5.726,0.041,0.971,2.308
42B,81925,70519,4895,132,4328,34,598,1419,86.078,5.975,0.161,5.283,0.042,0.73,1.732
44A,39545,3278,35103,118,193,9,198,646,8.289,88.767,0.298,0.488,0.023,0.501,1.634
44B,77786,26286,43004,258,4587,43,1498,2110,33.793,55.285,0.332,5.897,0.055,1.926,2.713
47A,83430,12041,51455,594,1441,60,14974,2865,14.432,61.674,0.712,1.727,0.072,17.948,3.434
47B,40653,9348,11137,722,1594,104,15205,2543,22.995,27.395,1.776,3.921,0.256,37.402,6.255
State House Districts not defined,0,0,0,0,0,0,0,0,,,,,,,
